district,state,date,temp_max_c,temp_min_c,precip_mm,rain_mm
Shivamogga,Karnataka,2023-03-24,35.7,19.1,0.0,0.0
Shivamogga,Karnataka,2023-03-25,35.9,19.1,0.0,0.0
Shivamogga,Karnataka,2023-03-26,35.6,20.0,0.0,0.0
Shivamogga,Karnataka,2023-03-27,36.5,19.7,0.0,0.0
Shivamogga,Karnataka,2023-03-28,37.6,19.1,0.0,0.0
Shivamogga,Karnataka,2023-03-29,36.1,19.9,0.0,0.0
Shivamogga,Karnataka,2023-03-30,37.7,20.1,0.0,0.0
Shivamogga,Karnataka,2023-03-31,35.3,19.5,0.0,0.0
Shivamogga,Karnataka,2023-04-01,36.4,19.2,0.0,0.0
Shivamogga,Karnataka,2023-04-02,35.2,19.0,0.0,0.0
Shivamogga,Karnataka,2023-04-03,35.5,18.3,0.0,0.0
Shivamogga,Karnataka,2023-04-04,36.1,18.8,0.0,0.0
Shivamogga,Karnataka,2023-04-05,37.0,19.5,0.0,0.0
Shivamogga,Karnataka,2023-04-06,36.9,20.3,0.0,0.0
Shivamogga,Karnataka,2023-04-07,36.7,22.9,0.2,0.2
Shivamogga,Karnataka,2023-04-08,36.3,21.4,0.0,0.0
Shivamogga,Karnataka,2023-04-09,36.7,21.3,0.0,0.0
Shivamogga,Karnataka,2023-04-10,37.8,21.2,0.0,0.0
Shivamogga,Karnataka,2023-04-11,37.7,21.9,0.0,0.0
Shivamogga,Karnataka,2023-04-12,38.6,20.9,0.0,0.0
Shivamogga,Karnataka,2023-04-13,39.0,20.4,0.0,0.0
Shivamogga,Karnataka,2023-04-14,39.2,21.9,0.0,0.0
Shivamogga,Karnataka,2023-04-15,37.4,23.0,0.0,0.0
Shivamogga,Karnataka,2023-04-16,38.0,22.2,0.0,0.0
Shivamogga,Karnataka,2023-04-17,39.0,23.0,0.0,0.0
Shivamogga,Karnataka,2023-04-18,39.4,21.8,0.0,0.0
Shivamogga,Karnataka,2023-04-19,39.6,21.4,0.0,0.0
Shivamogga,Karnataka,2023-04-20,37.9,22.3,0.0,0.0
Shivamogga,Karnataka,2023-04-21,35.3,22.5,0.2,0.2
Shivamogga,Karnataka,2023-04-22,36.5,23.2,0.0,0.0
Shivamogga,Karnataka,2023-04-23,36.4,20.0,0.0,0.0
Shivamogga,Karnataka,2023-04-24,36.6,19.6,0.0,0.0
Shivamogga,Karnataka,2023-04-25,35.4,20.7,0.2,0.2
Shivamogga,Karnataka,2023-04-26,34.1,22.5,0.9,0.9
Shivamogga,Karnataka,2023-04-27,35.4,21.7,0.0,0.0
Shivamogga,Karnataka,2023-04-28,34.6,22.9,2.0,2.0
Shivamogga,Karnataka,2023-04-29,34.1,22.2,8.2,8.2
Shivamogga,Karnataka,2023-04-30,33.3,21.4,3.4,3.4
Shivamogga,Karnataka,2023-05-01,34.0,21.9,0.0,0.0
Shivamogga,Karnataka,2023-05-02,33.9,21.0,0.0,0.0
Shivamogga,Karnataka,2023-05-03,33.5,22.0,0.2,0.2
Shivamogga,Karnataka,2023-05-04,34.5,20.5,0.1,0.1
Shivamogga,Karnataka,2023-05-05,33.4,21.5,0.8,0.8
Shivamogga,Karnataka,2023-05-06,34.0,21.4,1.7,1.7
Shivamogga,Karnataka,2023-05-07,34.4,22.2,0.2,0.2
Shivamogga,Karnataka,2023-05-08,35.1,22.3,10.4,10.4
Shivamogga,Karnataka,2023-05-09,33.2,22.2,3.7,3.7
Shivamogga,Karnataka,2023-05-10,35.2,21.7,3.8,3.8
Shivamogga,Karnataka,2023-05-11,34.4,22.2,13.3,13.3
Shivamogga,Karnataka,2023-05-12,34.2,22.1,1.4,1.4
Shivamogga,Karnataka,2023-05-13,30.7,23.3,2.7,2.7
Shivamogga,Karnataka,2023-05-14,33.5,23.4,0.0,0.0
Shivamogga,Karnataka,2023-05-15,34.0,21.7,0.0,0.0
Shivamogga,Karnataka,2023-05-16,34.9,22.2,0.0,0.0
Shivamogga,Karnataka,2023-05-17,36.0,20.5,0.0,0.0
Shivamogga,Karnataka,2023-05-18,36.3,21.7,0.0,0.0
Shivamogga,Karnataka,2023-05-19,37.2,21.3,0.1,0.1
Shivamogga,Karnataka,2023-05-20,36.8,23.1,0.8,0.8
Shivamogga,Karnataka,2023-05-21,35.7,23.6,1.0,1.0
Shivamogga,Karnataka,2023-05-22,33.1,23.3,5.2,5.2
Shivamogga,Karnataka,2023-05-23,35.5,23.6,0.2,0.2
Shivamogga,Karnataka,2023-05-24,34.9,23.2,0.6,0.6
Shivamogga,Karnataka,2023-05-25,33.8,23.3,2.0,2.0
Shivamogga,Karnataka,2023-05-26,34.9,20.8,0.0,0.0
Shivamogga,Karnataka,2023-05-27,34.1,22.8,2.5,2.5
Shivamogga,Karnataka,2023-05-28,35.7,21.5,0.0,0.0
Shivamogga,Karnataka,2023-05-29,36.5,22.1,0.4,0.4
Shivamogga,Karnataka,2023-05-30,33.5,23.8,7.1,7.1
Shivamogga,Karnataka,2023-05-31,35.4,23.9,5.2,5.2
Shivamogga,Karnataka,2023-06-01,32.9,23.6,3.3,3.3
Shivamogga,Karnataka,2023-06-02,33.4,23.5,1.5,1.5
Shivamogga,Karnataka,2023-06-03,35.4,23.6,0.4,0.4
Shivamogga,Karnataka,2023-06-04,33.7,23.5,0.6,0.6
Shivamogga,Karnataka,2023-06-05,34.4,23.0,2.3,2.3
Shivamogga,Karnataka,2023-06-06,33.5,23.0,1.1,1.1
Shivamogga,Karnataka,2023-06-07,35.0,23.1,1.9,1.9
Shivamogga,Karnataka,2023-06-08,34.5,23.2,1.1,1.1
Shivamogga,Karnataka,2023-06-09,33.3,23.2,2.3,2.3
Shivamogga,Karnataka,2023-06-10,30.2,22.7,2.1,2.1
Shivamogga,Karnataka,2023-06-11,32.7,23.1,1.4,1.4
Shivamogga,Karnataka,2023-06-12,33.1,22.7,0.3,0.3
Shivamogga,Karnataka,2023-06-13,32.6,22.9,0.6,0.6
Shivamogga,Karnataka,2023-06-14,32.4,23.1,1.5,1.5
Shivamogga,Karnataka,2023-06-15,33.3,22.9,1.2,1.2
Shivamogga,Karnataka,2023-06-16,32.2,22.4,1.5,1.5
Shivamogga,Karnataka,2023-06-17,33.9,23.0,1.8,1.8
Shivamogga,Karnataka,2023-06-18,32.4,23.0,3.6,3.6
Shivamogga,Karnataka,2023-06-19,35.1,22.7,0.8,0.8
Shivamogga,Karnataka,2023-06-20,31.8,23.5,3.3,3.3
Shivamogga,Karnataka,2023-06-21,33.2,22.9,16.1,16.1
Shivamogga,Karnataka,2023-06-22,31.4,22.7,3.5,3.5
Shivamogga,Karnataka,2023-06-23,29.6,22.0,5.5,5.5
Shivamogga,Karnataka,2023-06-24,26.3,22.0,8.4,8.4
Shivamogga,Karnataka,2023-06-25,28.7,22.1,2.6,2.6
Shivamogga,Karnataka,2023-06-26,28.7,22.1,0.3,0.3
Shivamogga,Karnataka,2023-06-27,28.5,22.3,1.5,1.5
Shivamogga,Karnataka,2023-06-28,28.1,21.9,0.4,0.4
Shivamogga,Karnataka,2023-06-29,27.8,22.1,3.5,3.5
Shivamogga,Karnataka,2023-06-30,29.2,21.8,1.9,1.9
Shivamogga,Karnataka,2023-07-01,28.7,22.1,3.3,3.3
Shivamogga,Karnataka,2023-07-02,29.9,22.8,1.2,1.2
Shivamogga,Karnataka,2023-07-03,27.7,22.3,7.4,7.4
Shivamogga,Karnataka,2023-07-04,25.7,21.5,37.9,37.9
Shivamogga,Karnataka,2023-07-05,24.0,21.6,8.3,8.3
Shivamogga,Karnataka,2023-07-06,22.7,20.8,35.1,35.1
Shivamogga,Karnataka,2023-07-07,26.4,20.8,4.1,4.1
Shivamogga,Karnataka,2023-07-08,23.6,20.9,16.8,16.8
Shivamogga,Karnataka,2023-07-09,27.1,21.5,3.3,3.3
Shivamogga,Karnataka,2023-07-10,28.3,21.9,4.2,4.2
Shivamogga,Karnataka,2023-07-11,27.8,21.9,4.6,4.6
Shivamogga,Karnataka,2023-07-12,28.0,21.6,2.2,2.2
Shivamogga,Karnataka,2023-07-13,26.6,21.2,5.7,5.7
Shivamogga,Karnataka,2023-07-14,26.1,21.9,2.3,2.3
Shivamogga,Karnataka,2023-07-15,27.7,22.0,2.8,2.8
Shivamogga,Karnataka,2023-07-16,28.2,22.4,1.0,1.0
Shivamogga,Karnataka,2023-07-17,26.6,22.1,1.6,1.6
Shivamogga,Karnataka,2023-07-18,26.6,21.2,5.1,5.1
Shivamogga,Karnataka,2023-07-19,24.9,20.9,7.5,7.5
Shivamogga,Karnataka,2023-07-20,24.7,20.9,7.6,7.6
Shivamogga,Karnataka,2023-07-21,26.1,21.2,6.1,6.1
Shivamogga,Karnataka,2023-07-22,24.0,21.3,17.3,17.3
Shivamogga,Karnataka,2023-07-23,24.2,21.4,23.3,23.3
Shivamogga,Karnataka,2023-07-24,25.6,21.2,12.2,12.2
Shivamogga,Karnataka,2023-07-25,23.6,21.0,15.1,15.1
Shivamogga,Karnataka,2023-07-26,23.8,21.0,12.6,12.6
Shivamogga,Karnataka,2023-07-27,23.9,21.1,5.9,5.9
Shivamogga,Karnataka,2023-07-28,27.1,21.6,2.2,2.2
Shivamogga,Karnataka,2023-07-29,26.7,21.8,1.9,1.9
Shivamogga,Karnataka,2023-07-30,27.6,21.9,0.5,0.5
Shivamogga,Karnataka,2023-07-31,28.1,21.6,1.0,1.0
Shivamogga,Karnataka,2023-08-01,27.6,22.0,0.9,0.9
Shivamogga,Karnataka,2023-08-02,27.5,21.7,1.1,1.1
Shivamogga,Karnataka,2023-08-03,27.6,22.1,0.8,0.8
Shivamogga,Karnataka,2023-08-04,27.6,21.8,2.7,2.7
Shivamogga,Karnataka,2023-08-05,28.0,21.7,1.9,1.9
Shivamogga,Karnataka,2023-08-06,28.4,21.8,1.2,1.2
Shivamogga,Karnataka,2023-08-07,28.3,22.0,1.6,1.6
Shivamogga,Karnataka,2023-08-08,28.7,21.3,0.9,0.9
Shivamogga,Karnataka,2023-08-09,29.2,21.1,1.3,1.3
Shivamogga,Karnataka,2023-08-10,29.5,21.6,0.9,0.9
Shivamogga,Karnataka,2023-08-11,29.7,20.5,0.7,0.7
Shivamogga,Karnataka,2023-08-12,29.3,20.8,0.6,0.6
Shivamogga,Karnataka,2023-08-13,28.6,21.3,1.3,1.3
Shivamogga,Karnataka,2023-08-14,29.4,20.8,1.6,1.6
Shivamogga,Karnataka,2023-08-15,29.0,20.2,0.9,0.9
Shivamogga,Karnataka,2023-08-16,29.7,20.3,1.6,1.6
Shivamogga,Karnataka,2023-08-17,29.6,21.4,0.2,0.2
Shivamogga,Karnataka,2023-08-18,29.3,21.7,0.8,0.8
Shivamogga,Karnataka,2023-08-19,26.2,21.9,2.7,2.7
Shivamogga,Karnataka,2023-08-20,29.1,21.4,1.0,1.0
Shivamogga,Karnataka,2023-08-21,30.1,21.4,1.2,1.2
Shivamogga,Karnataka,2023-08-22,30.5,20.5,0.7,0.7
Shivamogga,Karnataka,2023-08-23,29.3,20.5,0.8,0.8
Shivamogga,Karnataka,2023-08-24,30.1,19.5,1.0,1.0
Shivamogga,Karnataka,2023-08-25,29.5,21.1,1.0,1.0
Shivamogga,Karnataka,2023-08-26,29.2,21.8,6.2,6.2
Shivamogga,Karnataka,2023-08-27,30.1,21.0,0.0,0.0
Shivamogga,Karnataka,2023-08-28,30.6,20.6,0.8,0.8
Shivamogga,Karnataka,2023-08-29,30.3,21.0,0.6,0.6
Shivamogga,Karnataka,2023-08-30,29.7,20.8,6.1,6.1
Shivamogga,Karnataka,2023-08-31,31.2,21.0,0.8,0.8
Shivamogga,Karnataka,2023-09-01,31.8,21.3,0.1,0.1
Shivamogga,Karnataka,2023-09-02,30.7,22.0,1.8,1.8
Shivamogga,Karnataka,2023-09-03,31.0,20.9,0.0,0.0
Shivamogga,Karnataka,2023-09-04,26.5,21.9,2.8,2.8
Shivamogga,Karnataka,2023-09-05,26.6,21.6,2.8,2.8
Shivamogga,Karnataka,2023-09-06,29.4,21.4,1.4,1.4
Shivamogga,Karnataka,2023-09-07,29.4,21.6,1.7,1.7
Shivamogga,Karnataka,2023-09-08,29.7,21.2,1.1,1.1
Shivamogga,Karnataka,2023-09-09,28.7,22.3,0.9,0.9
Shivamogga,Karnataka,2023-09-10,29.6,22.3,1.1,1.1
Shivamogga,Karnataka,2023-09-11,29.5,22.6,0.4,0.4
Shivamogga,Karnataka,2023-09-12,29.7,22.1,1.5,1.5
Shivamogga,Karnataka,2023-09-13,29.9,21.6,3.2,3.2
Shivamogga,Karnataka,2023-09-14,28.6,22.4,3.3,3.3
Shivamogga,Karnataka,2023-09-15,29.1,22.2,4.7,4.7
Shivamogga,Karnataka,2023-09-16,28.2,22.4,1.1,1.1
Shivamogga,Karnataka,2023-09-17,28.6,22.3,2.3,2.3
Shivamogga,Karnataka,2023-09-18,30.4,21.8,0.6,0.6
Shivamogga,Karnataka,2023-09-19,29.4,21.7,2.4,2.4
Shivamogga,Karnataka,2023-09-20,30.3,22.0,4.0,4.0
Shivamogga,Karnataka,2023-09-21,30.3,21.8,4.4,4.4
Shivamogga,Karnataka,2023-09-22,31.0,22.2,1.9,1.9
Shivamogga,Karnataka,2023-09-23,30.5,22.0,2.2,2.2
Shivamogga,Karnataka,2023-09-24,29.9,22.1,0.4,0.4
Shivamogga,Karnataka,2023-09-25,31.2,21.9,2.9,2.9
Shivamogga,Karnataka,2023-09-26,30.5,21.8,9.0,9.0
Shivamogga,Karnataka,2023-09-27,29.5,22.3,5.9,5.9
Shivamogga,Karnataka,2023-09-28,28.4,21.9,6.1,6.1
Shivamogga,Karnataka,2023-09-29,29.2,22.1,3.4,3.4
Shivamogga,Karnataka,2023-09-30,28.9,21.5,2.4,2.4
Shivamogga,Karnataka,2023-10-01,28.2,22.1,1.3,1.3
Shivamogga,Karnataka,2023-10-02,30.8,21.5,0.6,0.6
Shivamogga,Karnataka,2023-10-03,29.4,20.0,1.4,1.4
Shivamogga,Karnataka,2023-10-04,29.6,20.5,0.7,0.7
Shivamogga,Karnataka,2023-10-05,30.5,20.7,2.9,2.9
Shivamogga,Karnataka,2023-10-06,30.7,22.0,5.3,5.3
Shivamogga,Karnataka,2023-10-07,31.5,21.4,0.8,0.8
Shivamogga,Karnataka,2023-10-08,32.4,21.6,1.7,1.7
Shivamogga,Karnataka,2023-10-09,32.5,21.4,3.1,3.1
Shivamogga,Karnataka,2023-10-10,31.9,21.9,1.6,1.6
Shivamogga,Karnataka,2023-10-11,32.7,22.8,0.5,0.5
Shivamogga,Karnataka,2023-10-12,32.9,22.4,6.6,6.6
Shivamogga,Karnataka,2023-10-13,33.7,22.1,0.0,0.0
Shivamogga,Karnataka,2023-10-14,33.5,21.9,0.0,0.0
Shivamogga,Karnataka,2023-10-15,32.9,22.2,0.1,0.1
Shivamogga,Karnataka,2023-10-16,32.5,22.5,18.6,18.6
Shivamogga,Karnataka,2023-10-17,30.1,21.7,14.2,14.2
Shivamogga,Karnataka,2023-10-18,32.1,22.2,0.0,0.0
Shivamogga,Karnataka,2023-10-19,32.4,21.6,0.0,0.0
Shivamogga,Karnataka,2023-10-20,32.9,20.7,0.0,0.0
Shivamogga,Karnataka,2023-10-21,32.7,20.0,0.0,0.0
Shivamogga,Karnataka,2023-10-22,32.7,21.4,0.0,0.0
Shivamogga,Karnataka,2023-10-23,33.0,20.3,0.0,0.0
Shivamogga,Karnataka,2023-10-24,32.0,20.2,0.0,0.0
Shivamogga,Karnataka,2023-10-25,33.1,18.9,0.0,0.0
Shivamogga,Karnataka,2023-10-26,32.8,18.1,0.0,0.0
Shivamogga,Karnataka,2023-10-27,32.6,18.2,0.0,0.0
Shivamogga,Karnataka,2023-10-28,32.7,18.0,0.5,0.5
Shivamogga,Karnataka,2023-10-29,32.8,21.0,3.9,3.9
Shivamogga,Karnataka,2023-10-30,31.7,20.9,4.4,4.4
Shivamogga,Karnataka,2023-10-31,31.5,20.9,0.1,0.1
Shivamogga,Karnataka,2023-11-01,32.5,21.0,0.0,0.0
Shivamogga,Karnataka,2023-11-02,32.4,21.3,0.0,0.0
Shivamogga,Karnataka,2023-11-03,33.4,21.7,0.2,0.2
Shivamogga,Karnataka,2023-11-04,32.0,21.0,0.2,0.2
Shivamogga,Karnataka,2023-11-05,32.4,21.4,32.0,32.0
Shivamogga,Karnataka,2023-11-06,28.7,21.1,17.0,17.0
Shivamogga,Karnataka,2023-11-07,28.7,20.0,1.6,1.6
Shivamogga,Karnataka,2023-11-08,28.4,21.1,13.0,13.0
Shivamogga,Karnataka,2023-11-09,29.2,20.6,8.9,8.9
Shivamogga,Karnataka,2023-11-10,29.3,20.2,0.0,0.0
Shivamogga,Karnataka,2023-11-11,29.9,20.4,0.0,0.0
Shivamogga,Karnataka,2023-11-12,29.4,18.5,0.0,0.0
Shivamogga,Karnataka,2023-11-13,29.2,17.3,0.0,0.0
Shivamogga,Karnataka,2023-11-14,29.3,17.9,0.0,0.0
Shivamogga,Karnataka,2023-11-15,30.0,18.6,0.0,0.0
Shivamogga,Karnataka,2023-11-16,29.9,18.4,0.0,0.0
Shivamogga,Karnataka,2023-11-17,31.9,20.0,0.0,0.0
Shivamogga,Karnataka,2023-11-18,30.8,19.2,0.2,0.2
Shivamogga,Karnataka,2023-11-19,32.0,20.1,0.0,0.0
Shivamogga,Karnataka,2023-11-20,30.8,19.1,0.0,0.0
Shivamogga,Karnataka,2023-11-21,30.7,18.7,0.0,0.0
Shivamogga,Karnataka,2023-11-22,31.8,20.7,0.1,0.1
Shivamogga,Karnataka,2023-11-23,31.6,20.8,6.3,6.3
Shivamogga,Karnataka,2023-11-24,31.2,20.7,0.5,0.5
Shivamogga,Karnataka,2023-11-25,30.9,20.2,1.6,1.6
Shivamogga,Karnataka,2023-11-26,30.0,20.7,0.0,0.0
Shivamogga,Karnataka,2023-11-27,31.1,19.0,0.0,0.0
Shivamogga,Karnataka,2023-11-28,32.0,19.9,0.1,0.1
Shivamogga,Karnataka,2023-11-29,32.0,20.1,0.1,0.1
Shivamogga,Karnataka,2023-11-30,32.1,20.4,0.0,0.0
Shivamogga,Karnataka,2023-12-01,31.9,20.2,0.6,0.6
Shivamogga,Karnataka,2023-12-02,33.2,20.3,0.0,0.0
Shivamogga,Karnataka,2023-12-03,31.2,20.7,0.2,0.2
Shivamogga,Karnataka,2023-12-04,31.5,19.5,0.0,0.0
Shivamogga,Karnataka,2023-12-05,31.6,20.1,0.0,0.0
Shivamogga,Karnataka,2023-12-06,32.1,18.4,0.0,0.0
Shivamogga,Karnataka,2023-12-07,31.7,17.8,0.0,0.0
Shivamogga,Karnataka,2023-12-08,31.9,20.2,0.2,0.2
Shivamogga,Karnataka,2023-12-09,30.9,20.9,5.3,5.3
Shivamogga,Karnataka,2023-12-10,30.6,21.0,0.0,0.0
Shivamogga,Karnataka,2023-12-11,30.5,20.7,0.2,0.2
Shivamogga,Karnataka,2023-12-12,30.9,19.4,0.0,0.0
Shivamogga,Karnataka,2023-12-13,30.4,17.2,0.0,0.0
Shivamogga,Karnataka,2023-12-14,29.4,16.9,0.0,0.0
Shivamogga,Karnataka,2023-12-15,30.5,17.2,0.0,0.0
Shivamogga,Karnataka,2023-12-16,30.0,19.3,0.2,0.2
Shivamogga,Karnataka,2023-12-17,31.5,21.3,0.2,0.2
Shivamogga,Karnataka,2023-12-18,30.0,20.6,0.0,0.0
Shivamogga,Karnataka,2023-12-19,30.2,19.6,0.0,0.0
Shivamogga,Karnataka,2023-12-20,30.9,18.0,0.0,0.0
Shivamogga,Karnataka,2023-12-21,32.0,17.3,0.0,0.0
Shivamogga,Karnataka,2023-12-22,30.8,18.9,0.0,0.0
Shivamogga,Karnataka,2023-12-23,31.2,17.0,0.0,0.0
Shivamogga,Karnataka,2023-12-24,31.5,15.4,0.0,0.0
Shivamogga,Karnataka,2023-12-25,32.1,16.7,0.0,0.0
Shivamogga,Karnataka,2023-12-26,31.7,16.0,0.0,0.0
Shivamogga,Karnataka,2023-12-27,31.7,16.0,0.0,0.0
Shivamogga,Karnataka,2023-12-28,32.1,16.3,0.0,0.0
Shivamogga,Karnataka,2023-12-29,32.2,16.2,0.0,0.0
Shivamogga,Karnataka,2023-12-30,32.0,17.0,0.0,0.0
Shivamogga,Karnataka,2023-12-31,31.6,17.7,0.0,0.0
Shivamogga,Karnataka,2024-01-01,31.1,17.2,0.0,0.0
Shivamogga,Karnataka,2024-01-02,28.5,20.5,0.0,0.0
Shivamogga,Karnataka,2024-01-03,30.6,20.7,0.3,0.3
Shivamogga,Karnataka,2024-01-04,25.5,18.9,2.0,2.0
Shivamogga,Karnataka,2024-01-05,31.3,16.8,0.1,0.1
Shivamogga,Karnataka,2024-01-06,31.3,19.9,2.4,2.4
Shivamogga,Karnataka,2024-01-07,29.3,19.9,9.4,9.4
Shivamogga,Karnataka,2024-01-08,28.4,19.2,0.2,0.2
Shivamogga,Karnataka,2024-01-09,30.3,21.0,1.6,1.6
Shivamogga,Karnataka,2024-01-10,30.1,20.2,0.0,0.0
Shivamogga,Karnataka,2024-01-11,31.6,19.0,0.0,0.0
Shivamogga,Karnataka,2024-01-12,32.2,17.7,0.0,0.0
Shivamogga,Karnataka,2024-01-13,31.8,17.3,0.0,0.0
Shivamogga,Karnataka,2024-01-14,31.7,18.9,0.0,0.0
Shivamogga,Karnataka,2024-01-15,31.6,18.2,0.0,0.0
Shivamogga,Karnataka,2024-01-16,31.5,16.8,0.0,0.0
Shivamogga,Karnataka,2024-01-17,31.3,16.0,0.0,0.0
Shivamogga,Karnataka,2024-01-18,29.8,17.6,0.0,0.0
Shivamogga,Karnataka,2024-01-19,31.9,17.3,0.0,0.0
Shivamogga,Karnataka,2024-01-20,31.3,18.3,0.0,0.0
Shivamogga,Karnataka,2024-01-21,31.8,17.5,0.0,0.0
Shivamogga,Karnataka,2024-01-22,31.8,17.4,0.0,0.0
Shivamogga,Karnataka,2024-01-23,32.0,17.4,0.0,0.0
Shivamogga,Karnataka,2024-01-24,31.9,15.6,0.0,0.0
Shivamogga,Karnataka,2024-01-25,30.9,15.9,0.0,0.0
Shivamogga,Karnataka,2024-01-26,31.7,17.2,0.0,0.0
Shivamogga,Karnataka,2024-01-27,31.3,17.5,0.0,0.0
Shivamogga,Karnataka,2024-01-28,31.3,17.7,0.0,0.0
Shivamogga,Karnataka,2024-01-29,31.0,17.5,0.0,0.0
Shivamogga,Karnataka,2024-01-30,31.3,17.2,0.0,0.0
Shivamogga,Karnataka,2024-01-31,32.4,16.6,0.0,0.0
Shivamogga,Karnataka,2024-02-01,32.5,14.5,0.0,0.0
Shivamogga,Karnataka,2024-02-02,32.6,15.8,0.0,0.0
Shivamogga,Karnataka,2024-02-03,33.3,16.6,0.0,0.0
Shivamogga,Karnataka,2024-02-04,33.5,20.0,0.0,0.0
Shivamogga,Karnataka,2024-02-05,34.3,17.7,0.0,0.0
Shivamogga,Karnataka,2024-02-06,35.6,18.4,0.0,0.0
Shivamogga,Karnataka,2024-02-07,35.9,19.8,0.0,0.0
Shivamogga,Karnataka,2024-02-08,35.6,19.3,0.0,0.0
Shivamogga,Karnataka,2024-02-09,35.4,17.4,0.0,0.0
Shivamogga,Karnataka,2024-02-10,35.4,17.9,0.0,0.0
Shivamogga,Karnataka,2024-02-11,35.0,19.0,0.0,0.0
Shivamogga,Karnataka,2024-02-12,35.3,18.4,0.0,0.0
Shivamogga,Karnataka,2024-02-13,34.6,17.6,0.0,0.0
Shivamogga,Karnataka,2024-02-14,34.9,19.2,0.0,0.0
Shivamogga,Karnataka,2024-02-15,35.1,19.2,0.0,0.0
Shivamogga,Karnataka,2024-02-16,35.2,18.6,0.0,0.0
Shivamogga,Karnataka,2024-02-17,35.0,19.6,0.0,0.0
Shivamogga,Karnataka,2024-02-18,34.9,18.1,0.0,0.0
Shivamogga,Karnataka,2024-02-19,34.3,19.2,0.0,0.0
Shivamogga,Karnataka,2024-02-20,34.5,18.9,0.0,0.0
Shivamogga,Karnataka,2024-02-21,34.7,18.4,0.0,0.0
Shivamogga,Karnataka,2024-02-22,35.1,17.7,0.0,0.0
Shivamogga,Karnataka,2024-02-23,34.8,17.3,0.0,0.0
Shivamogga,Karnataka,2024-02-24,35.2,17.2,0.0,0.0
Shivamogga,Karnataka,2024-02-25,35.5,18.6,0.0,0.0
Shivamogga,Karnataka,2024-02-26,36.1,21.5,0.0,0.0
Shivamogga,Karnataka,2024-02-27,36.1,20.6,0.0,0.0
Shivamogga,Karnataka,2024-02-28,35.5,20.4,0.0,0.0
Shivamogga,Karnataka,2024-02-29,36.5,20.6,0.0,0.0
Shivamogga,Karnataka,2024-03-01,36.6,18.4,0.0,0.0
Shivamogga,Karnataka,2024-03-02,36.0,18.9,0.0,0.0
Shivamogga,Karnataka,2024-03-03,34.6,19.8,0.0,0.0
Shivamogga,Karnataka,2024-03-04,36.7,20.1,0.0,0.0
Shivamogga,Karnataka,2024-03-05,36.5,20.6,0.0,0.0
Shivamogga,Karnataka,2024-03-06,35.9,20.9,0.0,0.0
Shivamogga,Karnataka,2024-03-07,35.7,19.7,0.0,0.0
Shivamogga,Karnataka,2024-03-08,37.0,19.9,0.0,0.0
Shivamogga,Karnataka,2024-03-09,36.8,19.3,0.0,0.0
Shivamogga,Karnataka,2024-03-10,38.4,21.8,0.0,0.0
Shivamogga,Karnataka,2024-03-11,37.0,23.4,0.0,0.0
Shivamogga,Karnataka,2024-03-12,37.6,23.0,0.0,0.0
Shivamogga,Karnataka,2024-03-13,36.7,23.0,0.0,0.0
Shivamogga,Karnataka,2024-03-14,36.8,21.2,0.0,0.0
Shivamogga,Karnataka,2024-03-15,37.6,19.4,0.0,0.0
Shivamogga,Karnataka,2024-03-16,37.2,20.8,0.0,0.0
Shivamogga,Karnataka,2024-03-17,37.4,21.5,0.0,0.0
Shivamogga,Karnataka,2024-03-18,36.9,22.0,0.0,0.0
Shivamogga,Karnataka,2024-03-19,36.9,21.6,0.0,0.0
Shivamogga,Karnataka,2024-03-20,37.4,21.3,0.0,0.0
Shivamogga,Karnataka,2024-03-21,36.5,21.2,0.0,0.0
Shivamogga,Karnataka,2024-03-22,36.4,21.7,0.0,0.0
Shivamogga,Karnataka,2024-03-23,37.1,21.5,0.0,0.0
Shivamogga,Karnataka,2024-03-24,37.4,21.7,0.0,0.0
Shivamogga,Karnataka,2024-03-25,39.4,21.7,0.0,0.0
Shivamogga,Karnataka,2024-03-26,39.1,22.1,0.0,0.0
Shivamogga,Karnataka,2024-03-27,39.4,22.5,0.0,0.0
Shivamogga,Karnataka,2024-03-28,39.5,21.3,0.0,0.0
Shivamogga,Karnataka,2024-03-29,39.5,22.0,0.0,0.0
Shivamogga,Karnataka,2024-03-30,39.0,21.8,0.0,0.0
Shivamogga,Karnataka,2024-03-31,39.0,21.2,0.0,0.0
Shivamogga,Karnataka,2024-04-01,38.0,22.8,0.0,0.0
Shivamogga,Karnataka,2024-04-02,38.7,22.0,0.0,0.0
Shivamogga,Karnataka,2024-04-03,39.1,21.9,0.0,0.0
Shivamogga,Karnataka,2024-04-04,40.5,21.9,0.0,0.0
Shivamogga,Karnataka,2024-04-05,40.0,21.7,0.0,0.0
Shivamogga,Karnataka,2024-04-06,41.3,22.6,0.0,0.0
Shivamogga,Karnataka,2024-04-07,39.1,23.6,0.0,0.0
Shivamogga,Karnataka,2024-04-08,38.7,22.9,0.0,0.0
Shivamogga,Karnataka,2024-04-09,38.5,23.1,0.0,0.0
Shivamogga,Karnataka,2024-04-10,39.5,23.3,0.0,0.0
Shivamogga,Karnataka,2024-04-11,38.1,23.4,0.1,0.1
Shivamogga,Karnataka,2024-04-12,38.2,23.3,0.0,0.0
Shivamogga,Karnataka,2024-04-13,33.4,22.4,12.3,12.3
Shivamogga,Karnataka,2024-04-14,36.4,23.0,0.0,0.0
