facility_id,facility_name,facility_type,district,state,lat,lon,osm_id,source
FAC1128,Sampige PHC,PHC,Tumakuru,Karnataka,13.2507456,76.7851564,7202987118,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1129,Chikkaayakanhalli Taluk Government Hospital,General Hospital,Tumakuru,Karnataka,13.3575165,76.6369669,7202987125,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1130,Mayasandra PHC,PHC,Tumakuru,Karnataka,13.3891016,76.8786074,7202987128,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1131,Primary Health Centre,PHC,Tumakuru,Karnataka,13.3258253,77.119334,7563136350,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1132,Primary Health Centre,PHC,Tumakuru,Karnataka,13.3631106,77.100256,8188038181,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1133,Esi Dispensary Office,General Hospital,Tumakuru,Karnataka,13.3366362,77.1000586,8188038221,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1134,Government Hospital,General Hospital,Tumakuru,Karnataka,13.3302504,77.1033168,8188038231,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1135,District Hospital,District Hospital,Udupi,Karnataka,13.3340175,74.7423038,1603383345,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1136,Ajekara Primary Health Center,PHC,Udupi,Karnataka,13.321831,74.9958885,2329192644,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1137,PHC Hattiangadi,PHC,Udupi,Karnataka,13.6579769,74.7257812,6397537194,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1138,PHC Siddapura,PHC,Udupi,Karnataka,13.6657064,74.9142906,6403451586,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1139,Sri Raghavendra Maternity and General Hospital,General Hospital,Udupi,Karnataka,13.4616001,74.9829829,6939069015,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1140,"Government Hospital, Hallihole",General Hospital,Udupi,Karnataka,13.7459147,74.9022062,7202876188,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1141,"Government Hospital, Basroor",General Hospital,Udupi,Karnataka,13.631449,74.739063,7202876204,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1142,"Primary Health Center, Aloor",PHC,Udupi,Karnataka,13.7476582,74.7242229,7202876226,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1143,Kundapur Government Hospital,General Hospital,Udupi,Karnataka,13.629259,74.691012,7202876237,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1144,"Government Hospital, Vandse",General Hospital,Udupi,Karnataka,13.7046619,74.7606081,7202876248,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1145,"PHC, Hakkadi",PHC,Udupi,Karnataka,13.7009825,74.704326,7202876315,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1146,Kota PHC,PHC,Udupi,Karnataka,13.5285316,74.7025985,7202986962,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1147,CHC Kota,CHC,Udupi,Karnataka,13.528382,74.702184,7202986965,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1148,"Government Hospital, Halady",General Hospital,Udupi,Karnataka,13.5786896,74.8643722,7202986970,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1149,Korgi PHC,PHC,Udupi,Karnataka,13.5618626,74.7662906,7202986972,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1150,Hiriadka PHC,PHC,Udupi,Karnataka,13.3557697,74.8666517,7202986982,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1151,"PHC, Barkurpete",PHC,Udupi,Karnataka,13.470197,74.754629,7202986983,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1152,Kodibengre PHC,PHC,Udupi,Karnataka,13.436507,74.694818,7202987000,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1153,Kumbhashi PHC,PHC,Udupi,Karnataka,13.5673906,74.7019835,7202987003,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1154,"Government Hospital, Dondarangadi",General Hospital,Udupi,Karnataka,13.352826,74.954822,7202987007,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1155,CHC Hebri,CHC,Udupi,Karnataka,13.4565825,74.9836423,7202987012,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1156,Kemmannu PHC,PHC,Udupi,Karnataka,13.4090814,74.6999503,7202987030,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1157,PHC Bidkalkatte,PHC,Udupi,Karnataka,13.579097,74.815892,7202987036,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1158,CHC Brahmavara,CHC,Udupi,Karnataka,13.4370564,74.7431746,7202987041,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1159,Hebri Primary Health Centre,PHC,Udupi,Karnataka,13.4562318,74.9833737,7202987045,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1160,Malpe PHC,PHC,Udupi,Karnataka,13.3600851,74.7036483,7202987047,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1161,Kokkarne PHC,PHC,Udupi,Karnataka,13.4605411,74.8437335,7202987050,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1162,"PHC, Bailur",PHC,Udupi,Karnataka,13.2844203,74.9181282,7202987051,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1163,"Government Hospital, Mandarthi",General Hospital,Udupi,Karnataka,13.495691,74.810086,7202987054,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1164,Saibrakatte PHC,PHC,Udupi,Karnataka,13.5119907,74.7719099,7202987059,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1165,"Primary Health Centre, Agumbe",PHC,Udupi,Karnataka,13.5068009,75.0944125,7202987062,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1166,Hirebettu Primary Health Centre,PHC,Udupi,Karnataka,13.318575,74.817816,7202987069,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1167,Manipura PHC,PHC,Udupi,Karnataka,13.29446,74.7684398,7202987094,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1168,PHC Avarse,PHC,Udupi,Karnataka,13.5321931,74.854684,7202987102,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1169,"Government Hospital, Pethri",General Hospital,Udupi,Karnataka,13.4217895,74.8243893,7202987104,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1170,"PHC, Belve",PHC,Udupi,Karnataka,13.5243782,74.9248132,7202987105,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1171,Koteshwara PHC,PHC,Udupi,Karnataka,13.5912291,74.7005296,7202987114,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1172,Pernankila PHC,PHC,Udupi,Karnataka,13.2859329,74.852086,7202987133,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1173,ESI Dispensary,Pharmacy/Dispensary,Udupi,Karnataka,13.3392526,74.7512061,7562741476,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1174,Govt. Hospital Hebri,General Hospital,Udupi,Karnataka,13.4573188,74.9917263,8188038117,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1175,Government hospital,General Hospital,Udupi,Karnataka,13.285938,74.852084,8188038272,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1176,"Saligrama PHC, Karkada",PHC,Udupi,Karnataka,13.4948017,74.7214474,10289379545,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1177,Hakladi PHC,PHC,Udupi,Karnataka,13.7011393,74.7044722,12124133754,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1178,Hemmadi Primary Health Center,PHC,Udupi,Karnataka,13.6766314,74.6946247,12415342165,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1179,Primary Health Centre Bali,PHC,Uttara Kannada,Karnataka,15.1508757,74.0197618,2706102713,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1180,"Government Hospital, Gokarna",General Hospital,Uttara Kannada,Karnataka,14.5505324,74.326787,7205339614,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1181,Government Hospital Ulga,General Hospital,Uttara Kannada,Karnataka,14.8798998,74.2445816,7205339622,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1182,Ankola Taluk Hospital,Taluk Hospital,Uttara Kannada,Karnataka,14.6596953,74.3051833,7205339630,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1183,"PHC, Bankikodla",PHC,Uttara Kannada,Karnataka,14.5793447,74.3243481,7205339698,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1184,Hiregutti PHC,PHC,Uttara Kannada,Karnataka,14.569391,74.389154,7205339773,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1185,"PHC, Devalmakki",PHC,Uttara Kannada,Karnataka,14.85233,74.267894,7205339775,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1186,"Government Hospital, Belse",General Hospital,Uttara Kannada,Karnataka,14.6135361,74.3493066,7205339780,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1187,"PHC, Angadi",PHC,Uttara Kannada,Karnataka,14.894676,74.12312,7205339781,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1188,Government Hospital,General Hospital,Uttara Kannada,Karnataka,15.0026942,74.0812635,7673260356,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1189,Primary Health Centre,PHC,Uttara Kannada,Karnataka,14.972566,74.089474,7673260416,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1190,Kadra Primary Health Center,PHC,Uttara Kannada,Karnataka,14.9084207,74.3480927,8188037491,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1191,Government Hospital,General Hospital,Uttara Kannada,Karnataka,14.5693542,74.3890534,8188037596,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1192,Governmental Hospital,General Hospital,Vijayanagara,Karnataka,15.3534219,76.4920804,1802646087,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1193,Kampli A health subcentre,Sub-Centre,Vijayanagara,Karnataka,15.4068677,76.6038476,6179056375,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1194,Bukkasagara Health Subcentre,Sub-Centre,Vijayanagara,Karnataka,15.3750638,76.5718047,6179056377,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1195,Malapanagudi PHC,PHC,Vijayanagara,Karnataka,15.2775292,76.4311244,7205430730,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1196,Kampli Government Hospital,General Hospital,Vijayanagara,Karnataka,15.4064959,76.6036531,7205430732,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1197,Government Hospital Tambrahalli,General Hospital,Vijayanagara,Karnataka,15.1522142,76.1473643,7205430745,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1198,Irkalgada PHC,PHC,Vijayanagara,Karnataka,15.465214,76.217819,7205430751,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1199,PHC Bhagyanagar,PHC,Vijayanagara,Karnataka,15.368333,76.1445547,7205430753,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1200,"Government Subdivision Hospital, Gangavathi",General Hospital,Vijayanagara,Karnataka,15.4258693,76.5290112,7205430761,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1201,Magimavinahalli PHC,PHC,Vijayanagara,Karnataka,15.091731,76.320619,7205430762,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1202,"PHC, Gadiganur",PHC,Vijayanagara,Karnataka,15.2247259,76.5931476,7205430769,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1203,Indaragi PHC,PHC,Vijayanagara,Karnataka,15.4439047,76.3235604,7205430771,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1204,"Government Hospital, Ginigera",General Hospital,Vijayanagara,Karnataka,15.35329,76.250666,7205430777,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1205,Ramasagar Government Hospital,General Hospital,Vijayanagara,Karnataka,15.374023,76.572042,7205430780,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1206,"Primary Health Centre, Mariyammanahalli",PHC,Vijayanagara,Karnataka,15.1611149,76.3584542,7205430801,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1207,Kukanapalli PHC,PHC,Vijayanagara,Karnataka,15.4347501,76.2962684,7205430817,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1208,"PHC, Anegundi",PHC,Vijayanagara,Karnataka,15.3532967,76.4920959,7205430827,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1209,Munirabad CHC,CHC,Vijayanagara,Karnataka,15.2785323,76.3260433,7205430837,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1210,Hitnal PHC,PHC,Vijayanagara,Karnataka,15.329528,76.311661,7205430843,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1211,Yashoda Maternity and General Hospital,General Hospital,Vijayanagara,Karnataka,15.3514973,76.1643589,7569754278,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1212,Government Hospital,General Hospital,Vijayanagara,Karnataka,15.2784818,76.3258372,8188037341,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1213,Primary Health Center,PHC,Vijayanagara,Karnataka,15.2247,76.5931,8188037388,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1214,Government Hospital,General Hospital,Vijayanagara,Karnataka,15.1610667,76.3584372,8188037405,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1215,Government Hospital,General Hospital,Vijayanagara,Karnataka,15.1135805,76.3951579,8188037441,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1216,District Hospital,District Hospital,Vijayapura,Karnataka,16.8254015,75.69243,695101249,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1217,District Hospital Bijapur,District Hospital,Vijayapura,Karnataka,16.8280939,75.6915484,1489335917,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1218,Managuli PHC,PHC,Vijayapura,Karnataka,16.6558299,75.8157308,7205356284,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1219,"Government Hospital, Mulvad",General Hospital,Vijayapura,Karnataka,16.5958721,75.7368282,7205356327,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1220,"PHC, Honaganahalli",PHC,Vijayapura,Karnataka,16.6808382,75.7348573,7205356340,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1221,"Government Hospital, Yalawar",General Hospital,Vijayapura,Karnataka,16.6873978,76.1405539,7205356367,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1222,Ronihal PHC,PHC,Vijayapura,Karnataka,16.5101507,75.6955938,7205356381,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1223,"Government Hospital, Babaleshwar",General Hospital,Vijayapura,Karnataka,16.6671062,75.5797564,7205356388,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1224,"Government Hospital, Kudari Salawadgi",General Hospital,Vijayapura,Karnataka,16.6025842,76.0969192,7205356402,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1225,"PHC, Golasangi",PHC,Vijayapura,Karnataka,16.4936769,75.8763069,7205356404,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1226,Kakhandaki PHC,PHC,Vijayapura,Karnataka,16.6097834,75.6360488,7205356406,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1227,"PHC, Chandakavate",PHC,Vijayapura,Karnataka,16.9610122,76.1419768,7205437078,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1228,Korawara PHC,PHC,Vijayapura,Karnataka,16.7463788,76.2139298,7205437080,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1229,"Government Hospital, D.Hipparagi",General Hospital,Vijayapura,Karnataka,16.810832,76.071041,7205437111,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1230,Government Hospital Tadavalaga,General Hospital,Vijayapura,Karnataka,17.081313,75.9209908,7205437112,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1231,Government Hospital Honnutagi,General Hospital,Vijayapura,Karnataka,16.826108,75.865025,7205437115,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1232,Nagatana PHC,PHC,Vijayapura,Karnataka,16.927978,75.843928,7205437127,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1233,"PHC, Balaganur",PHC,Vijayapura,Karnataka,17.0154524,76.1414031,7205437135,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1234,Government Hospital Ukkali,General Hospital,Vijayapura,Karnataka,16.7289702,75.8737148,7205437178,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1235,Government Hospital Tamba,General Hospital,Vijayapura,Karnataka,16.993877,75.993559,7205437181,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1236,PHC Kannur,PHC,Vijayapura,Karnataka,17.0315278,75.6980659,7205437185,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1237,PHC Kontev Bobalad,PHC,Vijayapura,Karnataka,16.991973,75.6508203,7226642352,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1238,Primary Health Center,PHC,Vijayapura,Karnataka,16.9279723,75.843966,8188036466,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1239,Government Hospital Honagana Halli,General Hospital,Vijayapura,Karnataka,16.6808124,75.7348648,8188036578,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1240,Government Hospital,General Hospital,Vijayapura,Karnataka,16.5750597,75.9690421,8188036604,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1241,Ajalapura Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.5887,77.4227,2585646268,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1242,Ajlapur  (24X7) Primary Health Center,PHC,Yadgiri,Karnataka,16.5886,77.4224,2585646270,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1243,Alipur (24X7) Primary Health Center,PHC,Yadgiri,Karnataka,16.8356227,77.0927194,2585646276,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1244,Allipura Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.8415,77.0951,2585646278,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1245,Anabi Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.8745,76.9001,2585646279,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1246,Arikera(K) Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.7617,77.2704,2585646288,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1247,Baddepalli Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.5699,77.3703,2585646289,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1248,Badiyala Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.4921,77.2753,2585646290,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1249,Balacheda Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.5607,77.3137,2585646293,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1250,Balichakra  (24X7) Primary Health Center,PHC,Yadgiri,Karnataka,16.6742,77.2641,2585646295,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1251,Balichakra Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.6774796,77.263459,2585646296,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1252,Bandhalli Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.8016,77.1426,2585646297,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1253,Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.5456,76.8805,2585646301,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1254,Belagera Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.9285,77.1364,2585646302,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1255,Belagunda Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.5521,77.2199,2585646303,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1256,Bendebomali  (24X7) Primary Health Centre,PHC,Yadgiri,Karnataka,16.4809,77.1661,2585646304,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1257,Bilvar Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.5554,77.1583,2585646305,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1258,Borabandi Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.832,77.3795,2585646308,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1259,Chapetla Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.8755,77.3388,2585646312,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1260,Chatnalli  (24X7) Primary Health Centre,PHC,Yadgiri,Karnataka,16.7614,77.0044,2585646313,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1261,Chatnalli Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.7614,77.0047,2585646314,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1262,Chinakara Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.7835,77.3765,2585646315,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1263,Chintakunta Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.9268,77.2161,2585646316,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1264,Diggi Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.7094,76.8026,2585646326,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1265,Doranahalli  (24X7) Primary Health Centre,PHC,Yadgiri,Karnataka,16.7285,76.9122,2585646328,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1266,Doranahalli A Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.7285,76.9123,2585646330,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1267,Doranahalli B Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.73,76.9143,2585646332,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1268,Duppalli Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.5366,77.3895,2585646334,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1269,Gajarakota Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.8944,77.2917,2585646335,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1270,Gajarkot (24X7) Primary Health Center,PHC,Yadgiri,Karnataka,16.8946,77.2916,2585646337,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1271,Gondadagi Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.5057,77.2132,2585646350,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1272,Gulsram Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.7155,77.0968,2585646352,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1273,Gunjanura Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.783337,77.3537937,2585646353,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1274,Gurumatkal Community Health Centre,CHC,Yadgiri,Karnataka,16.8682,77.3861,2585646355,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1275,Halgera Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.639,77.1192,2585646361,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1276,Hathikuni  (24X7) Primary Health Center,PHC,Yadgiri,Karnataka,16.8481,77.155,2585646365,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1277,Hatthikuni Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.8499828,77.1538629,2585646366,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1278,Hattigudur (24X7) Primary Health Centre,PHC,Yadgiri,Karnataka,16.6034,76.8806157,2585646368,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1279,Hattigudur Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.6032655,76.8806093,2585646370,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1280,Hayyal (B) Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.5620046,76.9573984,2585646372,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1281,Hayyala B (24X7) Primary Health Centre,PHC,Yadgiri,Karnataka,16.5621,76.9574,2585646373,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1282,Honagera (24X7) Primary Health Center,PHC,Yadgiri,Karnataka,16.8193,77.1885,2585646383,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1283,Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.8162334,77.1819127,2585646384,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1284,Hotapet Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.7622,76.8152,2585646387,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1285,Ibrahimpur Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.7405,76.8626,2585646394,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1286,Ikur Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.5733788,76.9934176,2585646396,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC1287,Health Sub Centre,Sub-Centre,Yadgiri,Karnataka,16.6472,77.4259,2585646398,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
