facility_id_from,facility_id_to,district,state,travel_time_min
FAC0145,FAC0147,Tiruvallur,Tamil Nadu,25.31
FAC0145,FAC0148,Tiruvallur,Tamil Nadu,16.36
FAC0145,FAC0149,Tiruvallur,Tamil Nadu,12.35
FAC0145,FAC0150,Tiruvallur,Tamil Nadu,8.26
FAC0146,FAC0121,Tiruvallur,Tamil Nadu,17.11
FAC0146,FAC0122,Tiruvallur,Tamil Nadu,17.19
FAC0146,FAC0123,Tiruvallur,Tamil Nadu,14.83
FAC0146,FAC0124,Tiruvallur,Tamil Nadu,15.74
FAC0146,FAC0125,Tiruvallur,Tamil Nadu,16.95
FAC0146,FAC0126,Tiruvallur,Tamil Nadu,15.98
FAC0146,FAC0127,Tiruvallur,Tamil Nadu,5.62
FAC0146,FAC0128,Tiruvallur,Tamil Nadu,9.95
FAC0146,FAC0129,Tiruvallur,Tamil Nadu,9.9
FAC0146,FAC0130,Tiruvallur,Tamil Nadu,23.95
FAC0146,FAC0131,Tiruvallur,Tamil Nadu,8.14
FAC0146,FAC0132,Tiruvallur,Tamil Nadu,17.45
FAC0146,FAC0133,Tiruvallur,Tamil Nadu,24.27
FAC0146,FAC0134,Tiruvallur,Tamil Nadu,24.08
FAC0146,FAC0135,Tiruvallur,Tamil Nadu,23.59
FAC0146,FAC0136,Tiruvallur,Tamil Nadu,9.5
FAC0146,FAC0137,Tiruvallur,Tamil Nadu,13.3
FAC0146,FAC0138,Tiruvallur,Tamil Nadu,7.84
FAC0146,FAC0139,Tiruvallur,Tamil Nadu,22.59
FAC0146,FAC0140,Tiruvallur,Tamil Nadu,11.96
FAC0146,FAC0141,Tiruvallur,Tamil Nadu,10.15
FAC0146,FAC0142,Tiruvallur,Tamil Nadu,28.76
FAC0146,FAC0143,Tiruvallur,Tamil Nadu,16.63
FAC0146,FAC0144,Tiruvallur,Tamil Nadu,13.15
FAC0146,FAC0145,Tiruvallur,Tamil Nadu,18.53
FAC0146,FAC0147,Tiruvallur,Tamil Nadu,10.35
FAC0146,FAC0148,Tiruvallur,Tamil Nadu,28.39
FAC0146,FAC0149,Tiruvallur,Tamil Nadu,22.91
FAC0146,FAC0150,Tiruvallur,Tamil Nadu,11.64
FAC0147,FAC0121,Tiruvallur,Tamil Nadu,23.9
FAC0147,FAC0122,Tiruvallur,Tamil Nadu,23.99
FAC0147,FAC0123,Tiruvallur,Tamil Nadu,21.63
FAC0147,FAC0124,Tiruvallur,Tamil Nadu,22.53
FAC0147,FAC0125,Tiruvallur,Tamil Nadu,23.74
FAC0147,FAC0126,Tiruvallur,Tamil Nadu,22.78
FAC0147,FAC0127,Tiruvallur,Tamil Nadu,12.41
FAC0147,FAC0128,Tiruvallur,Tamil Nadu,16.74
FAC0147,FAC0129,Tiruvallur,Tamil Nadu,16.7
FAC0147,FAC0130,Tiruvallur,Tamil Nadu,18.04
FAC0147,FAC0131,Tiruvallur,Tamil Nadu,14.93
FAC0147,FAC0132,Tiruvallur,Tamil Nadu,24.24
FAC0147,FAC0133,Tiruvallur,Tamil Nadu,18.35
FAC0147,FAC0134,Tiruvallur,Tamil Nadu,18.17
FAC0147,FAC0135,Tiruvallur,Tamil Nadu,17.68
FAC0147,FAC0136,Tiruvallur,Tamil Nadu,1.28
FAC0147,FAC0137,Tiruvallur,Tamil Nadu,3.38
FAC0147,FAC0138,Tiruvallur,Tamil Nadu,14.63
FAC0147,FAC0139,Tiruvallur,Tamil Nadu,16.68
FAC0147,FAC0140,Tiruvallur,Tamil Nadu,2.48
FAC0147,FAC0141,Tiruvallur,Tamil Nadu,0.19
FAC0147,FAC0142,Tiruvallur,Tamil Nadu,35.55
FAC0147,FAC0143,Tiruvallur,Tamil Nadu,23.42
FAC0147,FAC0144,Tiruvallur,Tamil Nadu,6.5
FAC0147,FAC0145,Tiruvallur,Tamil Nadu,25.32
FAC0147,FAC0146,Tiruvallur,Tamil Nadu,9.47
FAC0147,FAC0148,Tiruvallur,Tamil Nadu,22.47
FAC0147,FAC0149,Tiruvallur,Tamil Nadu,29.7
FAC0147,FAC0150,Tiruvallur,Tamil Nadu,18.43
FAC0148,FAC0121,Tiruvallur,Tamil Nadu,22.32
FAC0148,FAC0122,Tiruvallur,Tamil Nadu,22.37
FAC0148,FAC0123,Tiruvallur,Tamil Nadu,23.65
FAC0148,FAC0124,Tiruvallur,Tamil Nadu,17.64
FAC0148,FAC0125,Tiruvallur,Tamil Nadu,19.48
FAC0148,FAC0126,Tiruvallur,Tamil Nadu,17.89
FAC0148,FAC0127,Tiruvallur,Tamil Nadu,30.1
FAC0148,FAC0128,Tiruvallur,Tamil Nadu,27.42
FAC0148,FAC0129,Tiruvallur,Tamil Nadu,27.38
FAC0148,FAC0130,Tiruvallur,Tamil Nadu,5.57
FAC0148,FAC0131,Tiruvallur,Tamil Nadu,25.62
FAC0148,FAC0132,Tiruvallur,Tamil Nadu,21.71
FAC0148,FAC0133,Tiruvallur,Tamil Nadu,4.34
FAC0148,FAC0134,Tiruvallur,Tamil Nadu,4.47
FAC0148,FAC0135,Tiruvallur,Tamil Nadu,5.1
FAC0148,FAC0136,Tiruvallur,Tamil Nadu,23.29
FAC0148,FAC0137,Tiruvallur,Tamil Nadu,20.95
FAC0148,FAC0138,Tiruvallur,Tamil Nadu,25.31
FAC0148,FAC0139,Tiruvallur,Tamil Nadu,6.93
FAC0148,FAC0140,Tiruvallur,Tamil Nadu,24.73
FAC0148,FAC0141,Tiruvallur,Tamil Nadu,22.2
FAC0148,FAC0142,Tiruvallur,Tamil Nadu,28.0
FAC0148,FAC0143,Tiruvallur,Tamil Nadu,23.01
FAC0148,FAC0144,Tiruvallur,Tamil Nadu,28.75
FAC0148,FAC0145,Tiruvallur,Tamil Nadu,16.41
FAC0148,FAC0146,Tiruvallur,Tamil Nadu,27.43
FAC0148,FAC0147,Tiruvallur,Tamil Nadu,22.49
FAC0148,FAC0149,Tiruvallur,Tamil Nadu,25.27
FAC0148,FAC0150,Tiruvallur,Tamil Nadu,20.28
FAC0149,FAC0121,Tiruvallur,Tamil Nadu,14.18
FAC0149,FAC0122,Tiruvallur,Tamil Nadu,14.23
FAC0149,FAC0123,Tiruvallur,Tamil Nadu,15.04
FAC0149,FAC0124,Tiruvallur,Tamil Nadu,9.5
FAC0149,FAC0125,Tiruvallur,Tamil Nadu,11.34
FAC0149,FAC0126,Tiruvallur,Tamil Nadu,9.75
FAC0149,FAC0127,Tiruvallur,Tamil Nadu,22.66
FAC0149,FAC0128,Tiruvallur,Tamil Nadu,18.81
FAC0149,FAC0129,Tiruvallur,Tamil Nadu,18.77
FAC0149,FAC0130,Tiruvallur,Tamil Nadu,25.5
FAC0149,FAC0131,Tiruvallur,Tamil Nadu,17.0
FAC0149,FAC0132,Tiruvallur,Tamil Nadu,13.57
FAC0149,FAC0133,Tiruvallur,Tamil Nadu,24.26
FAC0149,FAC0134,Tiruvallur,Tamil Nadu,24.39
FAC0149,FAC0135,Tiruvallur,Tamil Nadu,25.02
FAC0149,FAC0136,Tiruvallur,Tamil Nadu,29.04
FAC0149,FAC0137,Tiruvallur,Tamil Nadu,32.83
FAC0149,FAC0138,Tiruvallur,Tamil Nadu,16.7
FAC0149,FAC0139,Tiruvallur,Tamil Nadu,26.86
FAC0149,FAC0140,Tiruvallur,Tamil Nadu,31.5
FAC0149,FAC0141,Tiruvallur,Tamil Nadu,29.68
FAC0149,FAC0142,Tiruvallur,Tamil Nadu,12.1
FAC0149,FAC0143,Tiruvallur,Tamil Nadu,14.87
FAC0149,FAC0144,Tiruvallur,Tamil Nadu,32.68
FAC0149,FAC0145,Tiruvallur,Tamil Nadu,12.61
FAC0149,FAC0146,Tiruvallur,Tamil Nadu,24.64
FAC0149,FAC0147,Tiruvallur,Tamil Nadu,29.89
FAC0149,FAC0148,Tiruvallur,Tamil Nadu,25.46
FAC0149,FAC0150,Tiruvallur,Tamil Nadu,20.87
FAC0150,FAC0121,Tiruvallur,Tamil Nadu,17.69
FAC0150,FAC0122,Tiruvallur,Tamil Nadu,17.75
FAC0150,FAC0123,Tiruvallur,Tamil Nadu,12.86
FAC0150,FAC0124,Tiruvallur,Tamil Nadu,13.02
FAC0150,FAC0125,Tiruvallur,Tamil Nadu,14.54
FAC0150,FAC0126,Tiruvallur,Tamil Nadu,13.26
FAC0150,FAC0127,Tiruvallur,Tamil Nadu,12.38
FAC0150,FAC0128,Tiruvallur,Tamil Nadu,11.26
FAC0150,FAC0129,Tiruvallur,Tamil Nadu,11.21
FAC0150,FAC0130,Tiruvallur,Tamil Nadu,15.88
FAC0150,FAC0131,Tiruvallur,Tamil Nadu,9.45
FAC0150,FAC0132,Tiruvallur,Tamil Nadu,17.08
FAC0150,FAC0133,Tiruvallur,Tamil Nadu,16.19
FAC0150,FAC0134,Tiruvallur,Tamil Nadu,16.01
FAC0150,FAC0135,Tiruvallur,Tamil Nadu,15.52
FAC0150,FAC0136,Tiruvallur,Tamil Nadu,17.56
FAC0150,FAC0137,Tiruvallur,Tamil Nadu,21.36
FAC0150,FAC0138,Tiruvallur,Tamil Nadu,9.15
FAC0150,FAC0139,Tiruvallur,Tamil Nadu,14.4
FAC0150,FAC0140,Tiruvallur,Tamil Nadu,20.02
FAC0150,FAC0141,Tiruvallur,Tamil Nadu,18.2
FAC0150,FAC0142,Tiruvallur,Tamil Nadu,26.5
FAC0150,FAC0143,Tiruvallur,Tamil Nadu,17.94
FAC0150,FAC0144,Tiruvallur,Tamil Nadu,21.21
FAC0150,FAC0145,Tiruvallur,Tamil Nadu,8.3
FAC0150,FAC0146,Tiruvallur,Tamil Nadu,13.16
FAC0150,FAC0147,Tiruvallur,Tamil Nadu,18.41
FAC0150,FAC0148,Tiruvallur,Tamil Nadu,20.31
FAC0150,FAC0149,Tiruvallur,Tamil Nadu,20.65
FAC0151,FAC0152,Pilibhit,Uttar Pradesh,1.94
FAC0151,FAC0153,Pilibhit,Uttar Pradesh,2.14
FAC0151,FAC0154,Pilibhit,Uttar Pradesh,1.58
FAC0151,FAC0155,Pilibhit,Uttar Pradesh,3.35
FAC0151,FAC0156,Pilibhit,Uttar Pradesh,2.09
FAC0151,FAC0157,Pilibhit,Uttar Pradesh,1.68
FAC0151,FAC0158,Pilibhit,Uttar Pradesh,1.3
FAC0151,FAC0159,Pilibhit,Uttar Pradesh,2.09
FAC0151,FAC0160,Pilibhit,Uttar Pradesh,2.04
FAC0151,FAC0161,Pilibhit,Uttar Pradesh,16.39
FAC0151,FAC0162,Pilibhit,Uttar Pradesh,16.9
FAC0151,FAC0163,Pilibhit,Uttar Pradesh,18.41
FAC0151,FAC0164,Pilibhit,Uttar Pradesh,16.45
FAC0151,FAC0165,Pilibhit,Uttar Pradesh,17.41
FAC0151,FAC0166,Pilibhit,Uttar Pradesh,18.54
FAC0151,FAC0167,Pilibhit,Uttar Pradesh,17.15
FAC0151,FAC0168,Pilibhit,Uttar Pradesh,18.24
FAC0151,FAC0169,Pilibhit,Uttar Pradesh,3.76
FAC0151,FAC0170,Pilibhit,Uttar Pradesh,2.0
FAC0151,FAC0171,Pilibhit,Uttar Pradesh,31.92
FAC0151,FAC0172,Pilibhit,Uttar Pradesh,6.85
FAC0151,FAC0173,Pilibhit,Uttar Pradesh,19.65
FAC0151,FAC0174,Pilibhit,Uttar Pradesh,16.66
FAC0151,FAC0175,Pilibhit,Uttar Pradesh,11.47
FAC0151,FAC0176,Pilibhit,Uttar Pradesh,15.6
FAC0151,FAC0177,Pilibhit,Uttar Pradesh,6.83
FAC0151,FAC0178,Pilibhit,Uttar Pradesh,24.35
FAC0151,FAC0179,Pilibhit,Uttar Pradesh,3.99
FAC0151,FAC0180,Pilibhit,Uttar Pradesh,14.69
FAC0152,FAC0151,Pilibhit,Uttar Pradesh,1.95
FAC0152,FAC0153,Pilibhit,Uttar Pradesh,2.99
FAC0152,FAC0154,Pilibhit,Uttar Pradesh,2.36
FAC0152,FAC0155,Pilibhit,Uttar Pradesh,4.2
FAC0152,FAC0156,Pilibhit,Uttar Pradesh,2.94
FAC0152,FAC0157,Pilibhit,Uttar Pradesh,2.53
FAC0152,FAC0158,Pilibhit,Uttar Pradesh,2.15
FAC0152,FAC0159,Pilibhit,Uttar Pradesh,2.94
FAC0152,FAC0160,Pilibhit,Uttar Pradesh,2.82
FAC0152,FAC0161,Pilibhit,Uttar Pradesh,17.25
FAC0152,FAC0162,Pilibhit,Uttar Pradesh,17.75
FAC0152,FAC0163,Pilibhit,Uttar Pradesh,19.26
FAC0152,FAC0164,Pilibhit,Uttar Pradesh,17.3
FAC0152,FAC0165,Pilibhit,Uttar Pradesh,18.26
FAC0152,FAC0166,Pilibhit,Uttar Pradesh,19.39
FAC0152,FAC0167,Pilibhit,Uttar Pradesh,18.0
FAC0152,FAC0168,Pilibhit,Uttar Pradesh,19.09
FAC0152,FAC0169,Pilibhit,Uttar Pradesh,4.61
FAC0152,FAC0170,Pilibhit,Uttar Pradesh,2.85
FAC0152,FAC0171,Pilibhit,Uttar Pradesh,32.77
FAC0152,FAC0172,Pilibhit,Uttar Pradesh,7.7
FAC0152,FAC0173,Pilibhit,Uttar Pradesh,20.5
FAC0152,FAC0174,Pilibhit,Uttar Pradesh,17.51
FAC0152,FAC0175,Pilibhit,Uttar Pradesh,12.32
FAC0152,FAC0176,Pilibhit,Uttar Pradesh,16.45
FAC0152,FAC0177,Pilibhit,Uttar Pradesh,7.68
FAC0152,FAC0178,Pilibhit,Uttar Pradesh,25.2
FAC0152,FAC0179,Pilibhit,Uttar Pradesh,4.44
FAC0152,FAC0180,Pilibhit,Uttar Pradesh,15.14
FAC0153,FAC0151,Pilibhit,Uttar Pradesh,2.2
FAC0153,FAC0152,Pilibhit,Uttar Pradesh,3.05
FAC0153,FAC0154,Pilibhit,Uttar Pradesh,1.25
FAC0153,FAC0155,Pilibhit,Uttar Pradesh,3.18
FAC0153,FAC0156,Pilibhit,Uttar Pradesh,1.83
FAC0153,FAC0157,Pilibhit,Uttar Pradesh,0.48
FAC0153,FAC0158,Pilibhit,Uttar Pradesh,1.98
FAC0153,FAC0159,Pilibhit,Uttar Pradesh,1.1
FAC0153,FAC0160,Pilibhit,Uttar Pradesh,0.78
FAC0153,FAC0161,Pilibhit,Uttar Pradesh,16.23
FAC0153,FAC0162,Pilibhit,Uttar Pradesh,16.73
FAC0153,FAC0163,Pilibhit,Uttar Pradesh,18.24
FAC0153,FAC0164,Pilibhit,Uttar Pradesh,16.29
FAC0153,FAC0165,Pilibhit,Uttar Pradesh,17.24
FAC0153,FAC0166,Pilibhit,Uttar Pradesh,18.37
FAC0153,FAC0167,Pilibhit,Uttar Pradesh,16.98
FAC0153,FAC0168,Pilibhit,Uttar Pradesh,18.07
FAC0153,FAC0169,Pilibhit,Uttar Pradesh,3.59
FAC0153,FAC0170,Pilibhit,Uttar Pradesh,1.75
FAC0153,FAC0171,Pilibhit,Uttar Pradesh,31.75
FAC0153,FAC0172,Pilibhit,Uttar Pradesh,6.69
FAC0153,FAC0173,Pilibhit,Uttar Pradesh,19.48
FAC0153,FAC0174,Pilibhit,Uttar Pradesh,16.49
FAC0153,FAC0175,Pilibhit,Uttar Pradesh,11.3
FAC0153,FAC0176,Pilibhit,Uttar Pradesh,15.43
FAC0153,FAC0177,Pilibhit,Uttar Pradesh,6.66
FAC0153,FAC0178,Pilibhit,Uttar Pradesh,24.18
FAC0153,FAC0179,Pilibhit,Uttar Pradesh,3.52
FAC0153,FAC0180,Pilibhit,Uttar Pradesh,15.8
FAC0154,FAC0151,Pilibhit,Uttar Pradesh,1.54
FAC0154,FAC0152,Pilibhit,Uttar Pradesh,2.37
FAC0154,FAC0153,Pilibhit,Uttar Pradesh,1.25
FAC0154,FAC0155,Pilibhit,Uttar Pradesh,3.29
FAC0154,FAC0156,Pilibhit,Uttar Pradesh,2.03
FAC0154,FAC0157,Pilibhit,Uttar Pradesh,1.63
FAC0154,FAC0158,Pilibhit,Uttar Pradesh,0.89
FAC0154,FAC0159,Pilibhit,Uttar Pradesh,2.03
FAC0154,FAC0160,Pilibhit,Uttar Pradesh,0.46
FAC0154,FAC0161,Pilibhit,Uttar Pradesh,16.34
FAC0154,FAC0162,Pilibhit,Uttar Pradesh,16.84
FAC0154,FAC0163,Pilibhit,Uttar Pradesh,18.35
FAC0154,FAC0164,Pilibhit,Uttar Pradesh,16.4
FAC0154,FAC0165,Pilibhit,Uttar Pradesh,17.35
FAC0154,FAC0166,Pilibhit,Uttar Pradesh,18.48
FAC0154,FAC0167,Pilibhit,Uttar Pradesh,17.1
FAC0154,FAC0168,Pilibhit,Uttar Pradesh,18.18
FAC0154,FAC0169,Pilibhit,Uttar Pradesh,3.7
FAC0154,FAC0170,Pilibhit,Uttar Pradesh,1.95
FAC0154,FAC0171,Pilibhit,Uttar Pradesh,31.86
FAC0154,FAC0172,Pilibhit,Uttar Pradesh,6.8
FAC0154,FAC0173,Pilibhit,Uttar Pradesh,19.59
FAC0154,FAC0174,Pilibhit,Uttar Pradesh,16.6
FAC0154,FAC0175,Pilibhit,Uttar Pradesh,11.42
FAC0154,FAC0176,Pilibhit,Uttar Pradesh,15.54
FAC0154,FAC0177,Pilibhit,Uttar Pradesh,6.77
FAC0154,FAC0178,Pilibhit,Uttar Pradesh,24.3
FAC0154,FAC0179,Pilibhit,Uttar Pradesh,4.42
FAC0154,FAC0180,Pilibhit,Uttar Pradesh,15.12
FAC0155,FAC0151,Pilibhit,Uttar Pradesh,3.31
FAC0155,FAC0152,Pilibhit,Uttar Pradesh,4.15
FAC0155,FAC0153,Pilibhit,Uttar Pradesh,3.16
FAC0155,FAC0154,Pilibhit,Uttar Pradesh,3.36
FAC0155,FAC0156,Pilibhit,Uttar Pradesh,3.09
FAC0155,FAC0157,Pilibhit,Uttar Pradesh,2.7
FAC0155,FAC0158,Pilibhit,Uttar Pradesh,3.08
FAC0155,FAC0159,Pilibhit,Uttar Pradesh,2.22
FAC0155,FAC0160,Pilibhit,Uttar Pradesh,3.44
FAC0155,FAC0161,Pilibhit,Uttar Pradesh,14.88
FAC0155,FAC0162,Pilibhit,Uttar Pradesh,15.38
FAC0155,FAC0163,Pilibhit,Uttar Pradesh,16.89
FAC0155,FAC0164,Pilibhit,Uttar Pradesh,14.94
FAC0155,FAC0165,Pilibhit,Uttar Pradesh,15.89
FAC0155,FAC0166,Pilibhit,Uttar Pradesh,17.03
FAC0155,FAC0167,Pilibhit,Uttar Pradesh,15.64
FAC0155,FAC0168,Pilibhit,Uttar Pradesh,16.73
FAC0155,FAC0169,Pilibhit,Uttar Pradesh,1.46
FAC0155,FAC0170,Pilibhit,Uttar Pradesh,3.01
FAC0155,FAC0171,Pilibhit,Uttar Pradesh,30.4
FAC0155,FAC0172,Pilibhit,Uttar Pradesh,5.34
FAC0155,FAC0173,Pilibhit,Uttar Pradesh,18.13
FAC0155,FAC0174,Pilibhit,Uttar Pradesh,15.15
FAC0155,FAC0175,Pilibhit,Uttar Pradesh,9.96
FAC0155,FAC0176,Pilibhit,Uttar Pradesh,14.09
FAC0155,FAC0177,Pilibhit,Uttar Pradesh,5.31
FAC0155,FAC0178,Pilibhit,Uttar Pradesh,22.84
FAC0155,FAC0179,Pilibhit,Uttar Pradesh,6.08
FAC0155,FAC0180,Pilibhit,Uttar Pradesh,16.9
FAC0156,FAC0151,Pilibhit,Uttar Pradesh,2.1
FAC0156,FAC0152,Pilibhit,Uttar Pradesh,2.95
FAC0156,FAC0153,Pilibhit,Uttar Pradesh,1.87
FAC0156,FAC0154,Pilibhit,Uttar Pradesh,2.16
FAC0156,FAC0155,Pilibhit,Uttar Pradesh,3.23
FAC0156,FAC0157,Pilibhit,Uttar Pradesh,1.41
FAC0156,FAC0158,Pilibhit,Uttar Pradesh,1.88
FAC0156,FAC0159,Pilibhit,Uttar Pradesh,1.97
FAC0156,FAC0160,Pilibhit,Uttar Pradesh,2.15
FAC0156,FAC0161,Pilibhit,Uttar Pradesh,16.27
FAC0156,FAC0162,Pilibhit,Uttar Pradesh,16.78
FAC0156,FAC0163,Pilibhit,Uttar Pradesh,18.29
FAC0156,FAC0164,Pilibhit,Uttar Pradesh,16.33
FAC0156,FAC0165,Pilibhit,Uttar Pradesh,17.29
FAC0156,FAC0166,Pilibhit,Uttar Pradesh,18.42
FAC0156,FAC0167,Pilibhit,Uttar Pradesh,17.03
FAC0156,FAC0168,Pilibhit,Uttar Pradesh,18.12
FAC0156,FAC0169,Pilibhit,Uttar Pradesh,3.64
FAC0156,FAC0170,Pilibhit,Uttar Pradesh,0.08
FAC0156,FAC0171,Pilibhit,Uttar Pradesh,31.8
FAC0156,FAC0172,Pilibhit,Uttar Pradesh,6.73
FAC0156,FAC0173,Pilibhit,Uttar Pradesh,19.53
FAC0156,FAC0174,Pilibhit,Uttar Pradesh,16.54
FAC0156,FAC0175,Pilibhit,Uttar Pradesh,11.35
FAC0156,FAC0176,Pilibhit,Uttar Pradesh,15.48
FAC0156,FAC0177,Pilibhit,Uttar Pradesh,6.71
FAC0156,FAC0178,Pilibhit,Uttar Pradesh,24.23
FAC0156,FAC0179,Pilibhit,Uttar Pradesh,4.79
FAC0156,FAC0180,Pilibhit,Uttar Pradesh,15.7
FAC0157,FAC0151,Pilibhit,Uttar Pradesh,1.72
FAC0157,FAC0152,Pilibhit,Uttar Pradesh,2.57
FAC0157,FAC0153,Pilibhit,Uttar Pradesh,0.46
FAC0157,FAC0154,Pilibhit,Uttar Pradesh,1.69
FAC0157,FAC0155,Pilibhit,Uttar Pradesh,2.7
FAC0157,FAC0156,Pilibhit,Uttar Pradesh,1.35
FAC0157,FAC0158,Pilibhit,Uttar Pradesh,1.5
FAC0157,FAC0159,Pilibhit,Uttar Pradesh,0.96
FAC0157,FAC0160,Pilibhit,Uttar Pradesh,1.23
FAC0157,FAC0161,Pilibhit,Uttar Pradesh,15.75
FAC0157,FAC0162,Pilibhit,Uttar Pradesh,16.25
FAC0157,FAC0163,Pilibhit,Uttar Pradesh,17.76
FAC0157,FAC0164,Pilibhit,Uttar Pradesh,15.8
FAC0157,FAC0165,Pilibhit,Uttar Pradesh,16.76
FAC0157,FAC0166,Pilibhit,Uttar Pradesh,17.89
FAC0157,FAC0167,Pilibhit,Uttar Pradesh,16.5
FAC0157,FAC0168,Pilibhit,Uttar Pradesh,17.59
FAC0157,FAC0169,Pilibhit,Uttar Pradesh,3.11
FAC0157,FAC0170,Pilibhit,Uttar Pradesh,1.27
FAC0157,FAC0171,Pilibhit,Uttar Pradesh,31.27
FAC0157,FAC0172,Pilibhit,Uttar Pradesh,6.21
FAC0157,FAC0173,Pilibhit,Uttar Pradesh,19.0
FAC0157,FAC0174,Pilibhit,Uttar Pradesh,16.01
FAC0157,FAC0175,Pilibhit,Uttar Pradesh,10.82
FAC0157,FAC0176,Pilibhit,Uttar Pradesh,14.95
FAC0157,FAC0177,Pilibhit,Uttar Pradesh,6.18
FAC0157,FAC0178,Pilibhit,Uttar Pradesh,23.7
FAC0157,FAC0179,Pilibhit,Uttar Pradesh,3.38
FAC0157,FAC0180,Pilibhit,Uttar Pradesh,15.32
FAC0158,FAC0151,Pilibhit,Uttar Pradesh,1.3
FAC0158,FAC0152,Pilibhit,Uttar Pradesh,2.15
FAC0158,FAC0153,Pilibhit,Uttar Pradesh,1.81
FAC0158,FAC0154,Pilibhit,Uttar Pradesh,1.0
FAC0158,FAC0155,Pilibhit,Uttar Pradesh,3.02
FAC0158,FAC0156,Pilibhit,Uttar Pradesh,1.75
FAC0158,FAC0157,Pilibhit,Uttar Pradesh,1.35
FAC0158,FAC0159,Pilibhit,Uttar Pradesh,1.75
FAC0158,FAC0160,Pilibhit,Uttar Pradesh,1.47
FAC0158,FAC0161,Pilibhit,Uttar Pradesh,16.06
FAC0158,FAC0162,Pilibhit,Uttar Pradesh,16.57
FAC0158,FAC0163,Pilibhit,Uttar Pradesh,18.07
FAC0158,FAC0164,Pilibhit,Uttar Pradesh,16.12
FAC0158,FAC0165,Pilibhit,Uttar Pradesh,17.07
FAC0158,FAC0166,Pilibhit,Uttar Pradesh,18.21
FAC0158,FAC0167,Pilibhit,Uttar Pradesh,16.82
FAC0158,FAC0168,Pilibhit,Uttar Pradesh,17.91
FAC0158,FAC0169,Pilibhit,Uttar Pradesh,3.42
FAC0158,FAC0170,Pilibhit,Uttar Pradesh,1.67
FAC0158,FAC0171,Pilibhit,Uttar Pradesh,31.58
FAC0158,FAC0172,Pilibhit,Uttar Pradesh,6.52
FAC0158,FAC0173,Pilibhit,Uttar Pradesh,19.32
FAC0158,FAC0174,Pilibhit,Uttar Pradesh,16.32
FAC0158,FAC0175,Pilibhit,Uttar Pradesh,11.14
FAC0158,FAC0176,Pilibhit,Uttar Pradesh,15.27
FAC0158,FAC0177,Pilibhit,Uttar Pradesh,6.5
FAC0158,FAC0178,Pilibhit,Uttar Pradesh,24.02
FAC0158,FAC0179,Pilibhit,Uttar Pradesh,4.2
FAC0158,FAC0180,Pilibhit,Uttar Pradesh,14.9
FAC0159,FAC0151,Pilibhit,Uttar Pradesh,2.11
FAC0159,FAC0152,Pilibhit,Uttar Pradesh,2.96
FAC0159,FAC0153,Pilibhit,Uttar Pradesh,1.05
FAC0159,FAC0154,Pilibhit,Uttar Pradesh,2.17
FAC0159,FAC0155,Pilibhit,Uttar Pradesh,2.21
FAC0159,FAC0156,Pilibhit,Uttar Pradesh,1.9
FAC0159,FAC0157,Pilibhit,Uttar Pradesh,0.91
FAC0159,FAC0158,Pilibhit,Uttar Pradesh,1.89
FAC0159,FAC0160,Pilibhit,Uttar Pradesh,1.83
FAC0159,FAC0161,Pilibhit,Uttar Pradesh,15.25
FAC0159,FAC0162,Pilibhit,Uttar Pradesh,15.76
FAC0159,FAC0163,Pilibhit,Uttar Pradesh,17.26
FAC0159,FAC0164,Pilibhit,Uttar Pradesh,15.31
FAC0159,FAC0165,Pilibhit,Uttar Pradesh,16.26
FAC0159,FAC0166,Pilibhit,Uttar Pradesh,17.4
FAC0159,FAC0167,Pilibhit,Uttar Pradesh,16.01
FAC0159,FAC0168,Pilibhit,Uttar Pradesh,17.1
FAC0159,FAC0169,Pilibhit,Uttar Pradesh,2.62
FAC0159,FAC0170,Pilibhit,Uttar Pradesh,1.82
FAC0159,FAC0171,Pilibhit,Uttar Pradesh,30.78
FAC0159,FAC0172,Pilibhit,Uttar Pradesh,5.71
FAC0159,FAC0173,Pilibhit,Uttar Pradesh,18.51
FAC0159,FAC0174,Pilibhit,Uttar Pradesh,15.52
FAC0159,FAC0175,Pilibhit,Uttar Pradesh,10.33
FAC0159,FAC0176,Pilibhit,Uttar Pradesh,14.46
FAC0159,FAC0177,Pilibhit,Uttar Pradesh,5.69
FAC0159,FAC0178,Pilibhit,Uttar Pradesh,23.21
FAC0159,FAC0179,Pilibhit,Uttar Pradesh,4.0
FAC0159,FAC0180,Pilibhit,Uttar Pradesh,15.71
FAC0160,FAC0151,Pilibhit,Uttar Pradesh,2.0
FAC0160,FAC0152,Pilibhit,Uttar Pradesh,2.84
FAC0160,FAC0153,Pilibhit,Uttar Pradesh,0.78
FAC0160,FAC0154,Pilibhit,Uttar Pradesh,0.46
FAC0160,FAC0155,Pilibhit,Uttar Pradesh,3.51
FAC0160,FAC0156,Pilibhit,Uttar Pradesh,2.15
FAC0160,FAC0157,Pilibhit,Uttar Pradesh,1.21
FAC0160,FAC0158,Pilibhit,Uttar Pradesh,1.36
FAC0160,FAC0159,Pilibhit,Uttar Pradesh,1.88
FAC0160,FAC0161,Pilibhit,Uttar Pradesh,16.55
FAC0160,FAC0162,Pilibhit,Uttar Pradesh,17.05
FAC0160,FAC0163,Pilibhit,Uttar Pradesh,18.56
FAC0160,FAC0164,Pilibhit,Uttar Pradesh,16.61
