date,facility_id,drug,drug_category,consumption,stock,days_of_cover,district,state
2024-06-14,FAC0002,Deferiprone,thalassemia_chelation,4.883455856039101,0.15571760728960232,0.02894263825566694,Bagalkote,Karnataka
2024-06-15,FAC0002,Deferiprone,thalassemia_chelation,5.603390525760255,0.15708517712231126,0.028584944647753786,Bagalkote,Karnataka
2024-06-16,FAC0002,Deferiprone,thalassemia_chelation,4.62976297519276,0.384319998486748,0.07085267207040982,Bagalkote,Karnataka
2024-06-17,FAC0002,Deferiprone,thalassemia_chelation,4.886079330461147,0.33550943606407435,0.06331055129364174,Bagalkote,Karnataka
2024-06-18,FAC0002,Deferiprone,thalassemia_chelation,5.458255990924734,0.1311913790084082,0.024716514578036097,Bagalkote,Karnataka
2024-06-19,FAC0002,Deferiprone,thalassemia_chelation,5.268607757965338,0.07007406099292114,0.013139756757432076,Bagalkote,Karnataka
2024-06-20,FAC0002,Deferiprone,thalassemia_chelation,4.3717933423782664,0.3672293353045679,0.07323381169876038,Bagalkote,Karnataka
2024-06-21,FAC0002,Deferiprone,thalassemia_chelation,5.2246707811010165,0.09195275318095351,0.018160913305509622,Bagalkote,Karnataka
2024-06-22,FAC0002,Deferiprone,thalassemia_chelation,5.613421520926049,0.5559150841750273,0.10976364216950941,Bagalkote,Karnataka
2024-06-23,FAC0002,Deferiprone,thalassemia_chelation,5.84096615235372,0.41291301830232485,0.07883502343069296,Bagalkote,Karnataka
2024-06-24,FAC0002,Deferiprone,thalassemia_chelation,4.7947213637752695,0.1190608719142641,0.022788366699870687,Bagalkote,Karnataka
2024-06-25,FAC0002,Deferiprone,thalassemia_chelation,5.2076762997979875,0.09041867413649815,0.0174256155226732,Bagalkote,Karnataka
2024-06-26,FAC0002,Deferiprone,thalassemia_chelation,5.571674102593561,0.22780824847556555,0.043540233922649746,Bagalkote,Karnataka
2024-06-27,FAC0002,Deferiprone,thalassemia_chelation,4.781710311098694,0.3082958644482888,0.05827137420219074,Bagalkote,Karnataka
2024-06-28,FAC0002,Deferiprone,thalassemia_chelation,4.469714505548192,0.0074386734885351635,0.0014352502905518637,Bagalkote,Karnataka
2024-06-29,FAC0002,Deferiprone,thalassemia_chelation,5.9068301962577285,0.17824316283858402,0.03411511624642405,Bagalkote,Karnataka
2024-06-30,FAC0002,Deferiprone,thalassemia_chelation,5.120798677537749,0.13528270782299243,0.026412730904228052,Bagalkote,Karnataka
2024-07-01,FAC0002,Deferiprone,thalassemia_chelation,5.500619321299168,0.1451198160449052,0.027786264988731373,Bagalkote,Karnataka
2024-07-02,FAC0002,Deferiprone,thalassemia_chelation,6.153735771650527,0.00791301070914859,0.0014768951486503156,Bagalkote,Karnataka
2024-07-03,FAC0002,Deferiprone,thalassemia_chelation,4.471974288412854,0.030741088348345325,0.0059108736203650845,Bagalkote,Karnataka
2024-07-04,FAC0002,Deferiprone,thalassemia_chelation,4.9938679422282455,0.22409786150515845,0.04283971562323948,Bagalkote,Karnataka
2024-07-05,FAC0002,Deferiprone,thalassemia_chelation,5.283706302298469,0.1583362456310961,0.029610161417436158,Bagalkote,Karnataka
2024-07-06,FAC0002,Deferiprone,thalassemia_chelation,5.4025772618818415,0.1537479308117444,0.029144727917982744,Bagalkote,Karnataka
2024-07-07,FAC0002,Deferiprone,thalassemia_chelation,5.1656529360898125,0.1471117640197911,0.027852932509779597,Bagalkote,Karnataka
2024-07-08,FAC0002,Deferiprone,thalassemia_chelation,4.974644844052662,0.05190888098233044,0.009969834226444131,Bagalkote,Karnataka
2024-07-09,FAC0002,Deferiprone,thalassemia_chelation,5.137341604892442,0.2146508394794988,0.042409422380557386,Bagalkote,Karnataka
2024-07-10,FAC0002,Deferiprone,thalassemia_chelation,5.9857849322184205,0.29164613691129065,0.05526056730738731,Bagalkote,Karnataka
2024-07-11,FAC0002,Deferiprone,thalassemia_chelation,5.943521759484844,0.2679654525658359,0.04950114270374408,Bagalkote,Karnataka
2024-07-12,FAC0002,Deferiprone,thalassemia_chelation,5.4474362490358885,0.11631941608908788,0.021395190825693793,Bagalkote,Karnataka
2024-07-13,FAC0002,Deferiprone,thalassemia_chelation,5.901314142903551,0.09937818341985505,0.018042659001222407,Bagalkote,Karnataka
2024-07-14,FAC0002,Deferiprone,thalassemia_chelation,5.227492698319744,0.19191960539933153,0.03478826898128474,Bagalkote,Karnataka
2024-07-15,FAC0002,Deferiprone,thalassemia_chelation,6.017882856821349,0.4352387514721668,0.07681824972922578,Bagalkote,Karnataka
2024-07-16,FAC0002,Deferiprone,thalassemia_chelation,5.619749741305371,0.1590538459446635,0.02773514344405525,Bagalkote,Karnataka
2024-07-17,FAC0002,Deferiprone,thalassemia_chelation,5.352306993309697,0.25199595937829583,0.04464654293413307,Bagalkote,Karnataka
2024-07-18,FAC0002,Deferiprone,thalassemia_chelation,5.141459301186747,0.056978816026149154,0.010304211048542506,Bagalkote,Karnataka
2024-07-19,FAC0002,Deferiprone,thalassemia_chelation,4.988055291025598,0.4660350933244445,0.08529134569411509,Bagalkote,Karnataka
2024-07-20,FAC0002,Deferiprone,thalassemia_chelation,5.158426102117366,0.24917236335100706,0.046505511202278776,Bagalkote,Karnataka
2024-07-21,FAC0002,Deferiprone,thalassemia_chelation,4.440873449007514,0.03855946106045531,0.007350909275757071,Bagalkote,Karnataka
2024-07-22,FAC0002,Deferiprone,thalassemia_chelation,5.111296378392006,0.36504236734022305,0.0713527487205868,Bagalkote,Karnataka
2024-07-23,FAC0002,Deferiprone,thalassemia_chelation,5.371217127129787,0.1574177005687688,0.03098456935205386,Bagalkote,Karnataka
2024-07-24,FAC0002,Deferiprone,thalassemia_chelation,5.531315383222048,0.21922165533356244,0.04293335515108912,Bagalkote,Karnataka
2024-07-25,FAC0002,Deferiprone,thalassemia_chelation,4.625807964888291,0.023609564741672046,0.004691486420950619,Bagalkote,Karnataka
2024-07-26,FAC0002,Deferiprone,thalassemia_chelation,5.3036418251523925,0.032337239824754636,0.006368718591798664,Bagalkote,Karnataka
2024-07-27,FAC0002,Deferiprone,thalassemia_chelation,6.6139739850103085,0.18754692220769867,0.03548364723800476,Bagalkote,Karnataka
2024-07-28,FAC0002,Deferiprone,thalassemia_chelation,5.750722972679435,0.4523354704713339,0.08265506701128195,Bagalkote,Karnataka
2024-07-29,FAC0002,Deferiprone,thalassemia_chelation,5.353304150744952,0.0821025710196021,0.014908385070941823,Bagalkote,Karnataka
2024-07-30,FAC0002,Deferiprone,thalassemia_chelation,4.9961947342347655,0.014436950283958496,0.0026472496447483727,Bagalkote,Karnataka
2024-07-31,FAC0002,Deferiprone,thalassemia_chelation,5.580321637219968,0.27500487532316664,0.0503619656658859,Bagalkote,Karnataka
2024-08-01,FAC0002,Deferiprone,thalassemia_chelation,5.676525438478344,0.0007893891545323546,0.0001406942950099213,Bagalkote,Karnataka
2024-08-02,FAC0002,Deferiprone,thalassemia_chelation,5.658269041827637,0.08847933385500605,0.015628717894651742,Bagalkote,Karnataka
2024-08-03,FAC0002,Deferiprone,thalassemia_chelation,5.301750549365746,0.22779775730548246,0.04161548704611734,Bagalkote,Karnataka
2024-08-04,FAC0002,Deferiprone,thalassemia_chelation,4.843388793940426,0.4665065122140441,0.08729128652682261,Bagalkote,Karnataka
2024-08-05,FAC0002,Deferiprone,thalassemia_chelation,5.044729659738543,0.13324170518206463,0.02513914489847815,Bagalkote,Karnataka
2024-08-06,FAC0002,Deferiprone,thalassemia_chelation,5.486747674785421,0.015717319107657834,0.0029267401519516116,Bagalkote,Karnataka
2024-08-07,FAC0002,Deferiprone,thalassemia_chelation,5.017068073050378,0.03255231154699023,0.00615380878610364,Bagalkote,Karnataka
2024-08-08,FAC0002,Deferiprone,thalassemia_chelation,5.7172598839605735,0.20552216073733195,0.038809971468771944,Bagalkote,Karnataka
2024-08-09,FAC0002,Deferiprone,thalassemia_chelation,5.233797609913036,0.37837085594861897,0.07227765374770762,Bagalkote,Karnataka
2024-08-10,FAC0002,Deferiprone,thalassemia_chelation,5.111649834863575,0.08197958982428204,0.015741675262222997,Bagalkote,Karnataka
2024-08-11,FAC0002,Deferiprone,thalassemia_chelation,4.903748531097823,0.07238910688794264,0.013877139001166175,Bagalkote,Karnataka
2024-08-12,FAC0002,Deferiprone,thalassemia_chelation,5.047115887675666,0.0184340986212824,0.003533623273719146,Bagalkote,Karnataka
2024-08-13,FAC0002,Deferiprone,thalassemia_chelation,4.280964745930084,0.13150243758669408,0.026068400867299616,Bagalkote,Karnataka
2024-08-14,FAC0002,Deferiprone,thalassemia_chelation,4.76530851474992,0.17360407974477648,0.03466154964260492,Bagalkote,Karnataka
2024-08-15,FAC0002,Deferiprone,thalassemia_chelation,5.570541661194874,0.13542595682575786,0.027152586578869656,Bagalkote,Karnataka
2024-08-16,FAC0002,Deferiprone,thalassemia_chelation,5.541537380066551,0.06606758954620404,0.013130657250969282,Bagalkote,Karnataka
2024-08-17,FAC0002,Deferiprone,thalassemia_chelation,6.050354182561658,0.010067170778700946,0.0019488670271947564,Bagalkote,Karnataka
2024-08-18,FAC0002,Deferiprone,thalassemia_chelation,5.383806446974672,0.39682486924178517,0.07581337950782979,Bagalkote,Karnataka
2024-08-19,FAC0002,Deferiprone,thalassemia_chelation,4.8579792946721945,0.12512297177822945,0.02402877845965698,Bagalkote,Karnataka
2024-08-20,FAC0002,Deferiprone,thalassemia_chelation,4.992126051500236,0.6056499237770209,0.11408398344870177,Bagalkote,Karnataka
2024-08-21,FAC0002,Deferiprone,thalassemia_chelation,5.0242638660432855,0.05331128167488991,0.009972552100658854,Bagalkote,Karnataka
2024-08-22,FAC0002,Deferiprone,thalassemia_chelation,4.588342284451381,0.08357472497358509,0.016055121031405897,Bagalkote,Karnataka
2024-08-23,FAC0002,Deferiprone,thalassemia_chelation,4.643001198459048,0.1955571010345861,0.03851729280903686,Bagalkote,Karnataka
2024-08-24,FAC0002,Deferiprone,thalassemia_chelation,4.513532656046352,0.03589079460210991,0.007388618048349979,Bagalkote,Karnataka
2024-08-25,FAC0002,Deferiprone,thalassemia_chelation,5.085428698376544,0.29038144886990813,0.060308256923094425,Bagalkote,Karnataka
2024-08-26,FAC0002,Deferiprone,thalassemia_chelation,5.695559620876669,0.34720539105209797,0.07036129463138631,Bagalkote,Karnataka
2024-08-27,FAC0002,Deferiprone,thalassemia_chelation,5.34293651343962,0.2509248135847059,0.05033876225156145,Bagalkote,Karnataka
2024-08-28,FAC0002,Deferiprone,thalassemia_chelation,5.470350842591651,0.3291904043281064,0.06520622912540096,Bagalkote,Karnataka
2024-08-29,FAC0002,Deferiprone,thalassemia_chelation,6.43107688786547,0.2883612149855791,0.054287953070089004,Bagalkote,Karnataka
2024-08-30,FAC0002,Deferiprone,thalassemia_chelation,6.156674469520971,0.069960608963017,0.01265582580225377,Bagalkote,Karnataka
2024-08-31,FAC0002,Deferiprone,thalassemia_chelation,4.805604971505158,0.5080386177453216,0.09121534551871033,Bagalkote,Karnataka
2024-09-01,FAC0002,Deferiprone,thalassemia_chelation,4.981571965129455,0.28758346235446325,0.05177183085888015,Bagalkote,Karnataka
2024-09-02,FAC0002,Deferiprone,thalassemia_chelation,5.394949999572976,0.20668680587976815,0.03749841716713641,Bagalkote,Karnataka
2024-09-03,FAC0002,Deferiprone,thalassemia_chelation,4.855067698333504,0.006639211705289024,0.001219953269793435,Bagalkote,Karnataka
2024-09-04,FAC0002,Deferiprone,thalassemia_chelation,4.240400879342801,0.21597494670204562,0.04100936937317969,Bagalkote,Karnataka
2024-09-05,FAC0002,Deferiprone,thalassemia_chelation,4.854675680545135,0.2706103459899884,0.053678918037640425,Bagalkote,Karnataka
2024-09-06,FAC0002,Deferiprone,thalassemia_chelation,5.584449232075102,0.28454174926911235,0.05737270745664019,Bagalkote,Karnataka
2024-09-07,FAC0002,Deferiprone,thalassemia_chelation,5.340350852991025,0.20091578910949087,0.039896511296259554,Bagalkote,Karnataka
2024-09-08,FAC0002,Deferiprone,thalassemia_chelation,4.369035339349279,0.28261683920317776,0.0571125578235833,Bagalkote,Karnataka
2024-09-09,FAC0002,Deferiprone,thalassemia_chelation,5.833223439234129,0.06978688959264227,0.013926658446833417,Bagalkote,Karnataka
2024-09-10,FAC0002,Deferiprone,thalassemia_chelation,5.447269468315243,0.637740045523207,0.12515432573651142,Bagalkote,Karnataka
2024-09-11,FAC0002,Deferiprone,thalassemia_chelation,4.212003645591395,0.05565813770887588,0.010931423928851021,Bagalkote,Karnataka
2024-09-12,FAC0002,Deferiprone,thalassemia_chelation,4.443433966281582,0.09335405349140198,0.018549041043348674,Bagalkote,Karnataka
2024-09-13,FAC0002,Deferiprone,thalassemia_chelation,5.946595929999376,0.270019523829819,0.05310579079672519,Bagalkote,Karnataka
2024-09-14,FAC0002,Deferiprone,thalassemia_chelation,4.918782589139522,0.035460088493838096,0.007057668153308355,Bagalkote,Karnataka
2024-09-15,FAC0002,Deferiprone,thalassemia_chelation,6.046902080802951,0.09367848085358019,0.01779596203058164,Bagalkote,Karnataka
2024-09-16,FAC0002,Deferiprone,thalassemia_chelation,4.867371830667665,0.19677559853358817,0.03838736383321227,Bagalkote,Karnataka
2024-09-17,FAC0002,Deferiprone,thalassemia_chelation,5.00776605572431,0.3979175644579824,0.07858912226170178,Bagalkote,Karnataka
2024-09-18,FAC0002,Deferiprone,thalassemia_chelation,4.853454291254752,0.34724431590700733,0.06736197617990734,Bagalkote,Karnataka
2024-09-19,FAC0002,Deferiprone,thalassemia_chelation,5.337185384506301,0.45776532717658003,0.08665563984429969,Bagalkote,Karnataka
2024-09-20,FAC0002,Deferiprone,thalassemia_chelation,5.422077837083279,0.04267930981210704,0.008195504966535328,Bagalkote,Karnataka
2024-09-21,FAC0002,Deferiprone,thalassemia_chelation,5.232010159387039,0.30383765813791996,0.05784744603669562,Bagalkote,Karnataka
2024-09-22,FAC0002,Deferiprone,thalassemia_chelation,5.013863920739912,0.2903676678897223,0.05688109539201321,Bagalkote,Karnataka
2024-09-23,FAC0002,Deferiprone,thalassemia_chelation,4.816116963582553,0.29694344729377264,0.05825280207279043,Bagalkote,Karnataka
2024-09-24,FAC0002,Deferiprone,thalassemia_chelation,5.254613092518928,0.6044351397348853,0.11776025218258995,Bagalkote,Karnataka
2024-09-25,FAC0002,Deferiprone,thalassemia_chelation,5.3760157841787075,0.4189983265282978,0.08046191397774312,Bagalkote,Karnataka
2024-09-26,FAC0002,Deferiprone,thalassemia_chelation,4.78675243760466,0.13894481114168006,0.027091208647739826,Bagalkote,Karnataka
2024-09-27,FAC0002,Deferiprone,thalassemia_chelation,4.7118044743432606,0.25598715867768934,0.05091930057582866,Bagalkote,Karnataka
2024-09-28,FAC0002,Deferiprone,thalassemia_chelation,5.2842392085033465,0.34519001104279956,0.06856119653775977,Bagalkote,Karnataka
2024-09-29,FAC0002,Deferiprone,thalassemia_chelation,3.9708796233372605,0.303603072340543,0.0621402137151951,Bagalkote,Karnataka
2024-09-30,FAC0002,Deferiprone,thalassemia_chelation,5.942599968363972,0.17064955979333246,0.03381408398092002,Bagalkote,Karnataka
2024-10-01,FAC0002,Deferiprone,thalassemia_chelation,5.4791141239785635,0.3558301633859761,0.07006224086619194,Bagalkote,Karnataka
2024-10-02,FAC0002,Deferiprone,thalassemia_chelation,4.668325113586415,0.017387461082317552,0.0034930898657581206,Bagalkote,Karnataka
2024-10-03,FAC0002,Deferiprone,thalassemia_chelation,4.085930101297489,0.16236056638783833,0.0332872781923719,Bagalkote,Karnataka
2024-10-04,FAC0002,Deferiprone,thalassemia_chelation,5.114745885855927,0.0244419310898053,0.004952652684697155,Bagalkote,Karnataka
2024-10-05,FAC0002,Deferiprone,thalassemia_chelation,5.246822079262581,0.5722542252923514,0.11608123285272104,Bagalkote,Karnataka
2024-10-06,FAC0002,Deferiprone,thalassemia_chelation,5.481007990305985,0.29069446940187943,0.05649482151415996,Bagalkote,Karnataka
2024-10-07,FAC0002,Deferiprone,thalassemia_chelation,5.242755789840743,0.06613354755005804,0.013107357253816171,Bagalkote,Karnataka
2024-10-08,FAC0002,Deferiprone,thalassemia_chelation,4.445185977916761,0.07290457233847063,0.014885092203795231,Bagalkote,Karnataka
2024-10-09,FAC0002,Deferiprone,thalassemia_chelation,6.259009556354241,0.16424789882598262,0.0320479619138213,Bagalkote,Karnataka
2024-10-10,FAC0002,Deferiprone,thalassemia_chelation,5.027590825585332,0.24219868914260356,0.046048982409690076,Bagalkote,Karnataka
2024-10-11,FAC0002,Deferiprone,thalassemia_chelation,4.381752786248648,0.20865807500951758,0.04047781468563853,Bagalkote,Karnataka
2024-10-12,FAC0002,Deferiprone,thalassemia_chelation,5.397963942737715,0.549667777042826,0.10618590041605758,Bagalkote,Karnataka
2024-10-13,FAC0002,Deferiprone,thalassemia_chelation,5.6266523514661575,0.13837489804213005,0.026624519659974647,Bagalkote,Karnataka
2024-10-14,FAC0002,Deferiprone,thalassemia_chelation,4.636842370140627,0.4463274062827811,0.08733171307328207,Bagalkote,Karnataka
2024-10-15,FAC0002,Deferiprone,thalassemia_chelation,4.767700337764635,0.2705016635303255,0.05245546107940215,Bagalkote,Karnataka
2024-10-16,FAC0002,Deferiprone,thalassemia_chelation,5.119730371394169,0.19142353730186498,0.038330448843769745,Bagalkote,Karnataka
2024-10-17,FAC0002,Deferiprone,thalassemia_chelation,4.5345344879083065,0.045137511685784955,0.009167589217098775,Bagalkote,Karnataka
2024-10-18,FAC0002,Deferiprone,thalassemia_chelation,5.203225573112948,0.07212589572278645,0.01430799688126603,Bagalkote,Karnataka
2024-10-19,FAC0002,Deferiprone,thalassemia_chelation,6.036096557133301,0.10700116464179096,0.020849344373824838,Bagalkote,Karnataka
2024-10-20,FAC0002,Deferiprone,thalassemia_chelation,5.182478838136004,0.07695460966011805,0.015182441616819604,Bagalkote,Karnataka
2024-10-21,FAC0002,Deferiprone,thalassemia_chelation,5.350151409407632,0.349664781080033,0.0676260993991033,Bagalkote,Karnataka
2024-10-22,FAC0002,Deferiprone,thalassemia_chelation,5.310989036110052,0.10788223578040942,0.020556153476856007,Bagalkote,Karnataka
2024-10-23,FAC0002,Deferiprone,thalassemia_chelation,5.050046922670927,0.020352422034233625,0.003885371665863523,Bagalkote,Karnataka
2024-10-24,FAC0002,Deferiprone,thalassemia_chelation,5.56572044144681,0.020948642446195345,0.0038898015841029093,Bagalkote,Karnataka
2024-10-25,FAC0002,Deferiprone,thalassemia_chelation,5.122269686874895,0.125205062833321,0.02329845279048471,Bagalkote,Karnataka
2024-10-26,FAC0002,Deferiprone,thalassemia_chelation,5.302556114540348,0.11073132184447661,0.021014932987363497,Bagalkote,Karnataka
2024-10-27,FAC0002,Deferiprone,thalassemia_chelation,6.0397116261505515,0.07704277700807927,0.014289316046778591,Bagalkote,Karnataka
2024-10-28,FAC0002,Deferiprone,thalassemia_chelation,4.555086042567498,0.1270764843586149,0.024076388366912838,Bagalkote,Karnataka
2024-10-29,FAC0002,Deferiprone,thalassemia_chelation,6.048733900439776,0.1304923120360714,0.024239548899794672,Bagalkote,Karnataka
2024-10-30,FAC0002,Deferiprone,thalassemia_chelation,4.7567973903010214,0.00814048916892615,0.0015239927889932358,Bagalkote,Karnataka
2024-10-31,FAC0002,Deferiprone,thalassemia_chelation,5.427270511793294,0.4524828851662292,0.08502480504235933,Bagalkote,Karnataka
2024-11-01,FAC0002,Deferiprone,thalassemia_chelation,4.460067566035744,0.11523769285091624,0.022045884951540907,Bagalkote,Karnataka
2024-11-02,FAC0002,Deferiprone,thalassemia_chelation,5.425024071353287,0.28278762457405865,0.053919048488180334,Bagalkote,Karnataka
2024-11-03,FAC0002,Deferiprone,thalassemia_chelation,4.407673218022719,0.0837155937820312,0.01670462523821979,Bagalkote,Karnataka
2024-11-04,FAC0002,Deferiprone,thalassemia_chelation,4.727481556899997,0.05781218960862043,0.01147944214055002,Bagalkote,Karnataka
2024-11-05,FAC0002,Deferiprone,thalassemia_chelation,4.022009493534049,0.3942576725399763,0.08306076000861469,Bagalkote,Karnataka
2024-11-06,FAC0002,Deferiprone,thalassemia_chelation,4.8277921439490274,0.2622946731623934,0.055141458575431394,Bagalkote,Karnataka
2024-11-07,FAC0002,Deferiprone,thalassemia_chelation,5.6349604074141,0.18583598714853408,0.038825595632997006,Bagalkote,Karnataka
2024-11-08,FAC0002,Deferiprone,thalassemia_chelation,4.810256531426807,0.09558211473505497,0.019762838621013176,Bagalkote,Karnataka
2024-11-09,FAC0002,Deferiprone,thalassemia_chelation,5.236198115589069,0.5264343571739674,0.1094576082797592,Bagalkote,Karnataka
2024-11-10,FAC0002,Deferiprone,thalassemia_chelation,4.573020102796704,0.17805345404107495,0.0368404041832602,Bagalkote,Karnataka
2024-11-11,FAC0002,Deferiprone,thalassemia_chelation,5.868770625098439,0.10763815019631456,0.021544245318389443,Bagalkote,Karnataka
2024-11-12,FAC0002,Deferiprone,thalassemia_chelation,6.2571026211777525,0.12718223077011964,0.023926929950521373,Bagalkote,Karnataka
2024-11-13,FAC0002,Deferiprone,thalassemia_chelation,4.807243504286193,0.06378923263790365,0.012007368206773499,Bagalkote,Karnataka
2024-11-14,FAC0002,Deferiprone,thalassemia_chelation,5.228832924889598,0.2215059510750123,0.042155563079825806,Bagalkote,Karnataka
2024-11-15,FAC0002,Deferiprone,thalassemia_chelation,5.6783298975482,0.13987582615304603,0.026006476593569416,Bagalkote,Karnataka
2024-11-16,FAC0002,Deferiprone,thalassemia_chelation,4.47540149462192,0.3052791186991439,0.0579297661097279,Bagalkote,Karnataka
2024-11-17,FAC0002,Deferiprone,thalassemia_chelation,5.773939482268648,0.00847438072234276,0.001557397112389177,Bagalkote,Karnataka
2024-11-18,FAC0002,Deferiprone,thalassemia_chelation,5.467933814229786,0.2105719000406434,0.03910986649214565,Bagalkote,Karnataka
2024-11-19,FAC0002,Deferiprone,thalassemia_chelation,5.058536681603044,0.03867036741686439,0.007418222971586378,Bagalkote,Karnataka
2024-11-20,FAC0002,Deferiprone,thalassemia_chelation,4.9627348152454696,0.6168253693161556,0.11782491565941412,Bagalkote,Karnataka
2024-11-21,FAC0002,Deferiprone,thalassemia_chelation,5.1489575725533285,0.20759405592548727,0.0397408794530136,Bagalkote,Karnataka
2024-11-22,FAC0002,Deferiprone,thalassemia_chelation,4.880803735265976,0.16245034548268292,0.03179217846227322,Bagalkote,Karnataka
2024-11-23,FAC0002,Deferiprone,thalassemia_chelation,4.230083439746557,0.3080024270535399,0.06069356822830564,Bagalkote,Karnataka
2024-11-24,FAC0002,Deferiprone,thalassemia_chelation,4.979253063027216,0.17905951927415564,0.036092078283459936,Bagalkote,Karnataka
2024-11-25,FAC0002,Deferiprone,thalassemia_chelation,4.657329626243616,0.5003805305500998,0.10326949716426795,Bagalkote,Karnataka
2024-11-26,FAC0002,Deferiprone,thalassemia_chelation,5.809798511731077,0.31456165876933756,0.0635130549884753,Bagalkote,Karnataka
2024-11-27,FAC0002,Deferiprone,thalassemia_chelation,4.972121541900741,0.04699991608390517,0.009487170998495907,Bagalkote,Karnataka
2024-11-28,FAC0002,Deferiprone,thalassemia_chelation,5.068186996454374,0.22374239642584723,0.04526897299360973,Bagalkote,Karnataka
2024-11-29,FAC0002,Deferiprone,thalassemia_chelation,5.780149827002475,0.24234454896577404,0.047790391366277225,Bagalkote,Karnataka
2024-11-30,FAC0002,Deferiprone,thalassemia_chelation,6.342749441145273,0.05579260621686858,0.010384273102270499,Bagalkote,Karnataka
2024-12-01,FAC0002,Deferiprone,thalassemia_chelation,4.736385691633371,0.27452185871691115,0.051426855953060284,Bagalkote,Karnataka
2024-12-02,FAC0002,Deferiprone,thalassemia_chelation,5.248712248826463,0.21724434589997255,0.04006286538800236,Bagalkote,Karnataka
2024-12-03,FAC0002,Deferiprone,thalassemia_chelation,5.223166451939103,0.21675668345487425,0.04060040172109428,Bagalkote,Karnataka
2024-12-04,FAC0002,Deferiprone,thalassemia_chelation,5.125244569326804,0.0009335931859365545,0.000174156503544926,Bagalkote,Karnataka
2024-12-05,FAC0002,Deferiprone,thalassemia_chelation,4.263417123778616,0.3238072594120556,0.06172825698526781,Bagalkote,Karnataka
2024-12-06,FAC0002,Deferiprone,thalassemia_chelation,4.514276651958604,0.5943106037888765,0.11734021091821321,Bagalkote,Karnataka
2024-12-07,FAC0002,Deferiprone,thalassemia_chelation,6.04338962004679,0.15156575956295157,0.030179849794617738,Bagalkote,Karnataka
2024-12-08,FAC0002,Deferiprone,thalassemia_chelation,5.459841627504767,0.3898434231204232,0.0760605465360945,Bagalkote,Karnataka
2024-12-09,FAC0002,Deferiprone,thalassemia_chelation,5.576801334159344,0.05245192363375268,0.010140917866928497,Bagalkote,Karnataka
2024-12-10,FAC0002,Deferiprone,thalassemia_chelation,5.17977647118014,0.37913861132226995,0.07338961971141514,Bagalkote,Karnataka
2024-12-11,FAC0002,Deferiprone,thalassemia_chelation,5.810139134930749,0.06845942788449803,0.013005336831741189,Bagalkote,Karnataka
2024-12-12,FAC0002,Deferiprone,thalassemia_chelation,4.357621773843474,0.45684393329643774,0.08656599023113536,Bagalkote,Karnataka
2024-12-13,FAC0002,Deferiprone,thalassemia_chelation,5.000107312621571,0.05885650625136597,0.011007777499529916,Bagalkote,Karnataka
2024-12-14,FAC0002,Deferiprone,thalassemia_chelation,5.083116191177578,0.19313681354608184,0.037073044753978435,Bagalkote,Karnataka
2024-12-15,FAC0002,Deferiprone,thalassemia_chelation,5.544225054839441,0.12439073809609626,0.023821958695895765,Bagalkote,Karnataka
2024-12-16,FAC0002,Deferiprone,thalassemia_chelation,5.084221546860956,0.07679017706019332,0.014906906637873016,Bagalkote,Karnataka
2024-12-17,FAC0002,Deferiprone,thalassemia_chelation,5.507429053835867,0.14693977321569512,0.028267853026739672,Bagalkote,Karnataka
2024-12-18,FAC0002,Deferiprone,thalassemia_chelation,4.7221831000623755,0.022322210991059042,0.004426638197896066,Bagalkote,Karnataka
2024-12-19,FAC0002,Deferiprone,thalassemia_chelation,4.548251549405958,0.17430490793942963,0.03438011787219739,Bagalkote,Karnataka
2024-12-20,FAC0002,Deferiprone,thalassemia_chelation,4.267916332067609,0.07543953297533368,0.015193242286580377,Bagalkote,Karnataka
2024-12-21,FAC0002,Deferiprone,thalassemia_chelation,6.0681555970838605,0.27970767609075203,0.05477960925514943,Bagalkote,Karnataka
2024-12-22,FAC0002,Deferiprone,thalassemia_chelation,5.07936748376073,0.1329243841721713,0.026375736338980188,Bagalkote,Karnataka
2024-12-23,FAC0002,Deferiprone,thalassemia_chelation,4.147960030126682,0.005956771355951113,0.001214206924013453,Bagalkote,Karnataka
2024-12-24,FAC0002,Deferiprone,thalassemia_chelation,4.546808350099285,0.0739069278869381,0.01549845830852649,Bagalkote,Karnataka
2024-12-25,FAC0002,Deferiprone,thalassemia_chelation,5.545966780017618,0.1009455153425996,0.020658689166899988,Bagalkote,Karnataka
2024-12-26,FAC0002,Deferiprone,thalassemia_chelation,5.88829103565662,0.5681851530164838,0.11189635300437069,Bagalkote,Karnataka
2024-12-27,FAC0002,Deferiprone,thalassemia_chelation,4.310549889317365,0.2011416104796928,0.03956465422448899,Bagalkote,Karnataka
2024-12-28,FAC0002,Deferiprone,thalassemia_chelation,5.143876782786257,0.5030792171624049,0.10159457552499951,Bagalkote,Karnataka
2024-12-29,FAC0002,Deferiprone,thalassemia_chelation,4.925933252675151,0.07169781406993708,0.014543425859111891,Bagalkote,Karnataka
2024-12-30,FAC0002,Deferiprone,thalassemia_chelation,5.784492517547908,0.018839979161809257,0.003648540671009835,Bagalkote,Karnataka
2024-12-31,FAC0002,Deferiprone,thalassemia_chelation,4.164437913318872,0.11141251936346803,0.021806774646865132,Bagalkote,Karnataka
